[1.0, u'procedure case originated']
[0.080000000000000002, u'light considerations court']
[0.080000000000000002, u'little flexibility interpretation']
[0.080000000000000002, u'nature offences question']
[0.080000000000000002, u'organised crime involving']
[0.080000000000000002, u'procedural guarantee detriment']
[0.080000000000000002, u'procedure 1997 entered']
[0.080000000000000002, u'regards accused guilty']
[0.080000000000000002, u'respect non pecuniary']
[0.080000000000000002, u'right primary importance']
[0.080000000000000002, u'rights practical effective']
[0.080000000000000002, u'subject court considers']
[0.080000000000000002, u'torture inhuman degrading']
[0.074999999999999997, u'aims listed paragraph']
[0.074999999999999997, u'applicant sought award']
[0.074999999999999997, u'court finds applicant']
[0.074999999999999997, u'degrading treatment punishment']
[0.074999999999999997, u'did indicate reasonable']
[0.074999999999999997, u'district court decision']
[0.074999999999999997, u'entered force september']
[0.074999999999999997, u'guarantees appear trial']
[0.074999999999999997, u'having regard national']
[0.074999999999999997, u'interference rights article']
[0.074999999999999997, u'legitimate aims listed']
[0.074999999999999997, u'liberty save following']
[0.074999999999999997, u'lose usefulness convention']
[0.074999999999999997, u'particular difficulties investigation']
[0.074999999999999997, u'pecuniary damage suffered']
[0.074999999999999997, u'period taken account']
[0.074999999999999997, u'released pressure witnesses']
[0.074999999999999997, u'time constraint imposed']
[0.074999999999999997, u'time limit applicant']
[0.070000000000000007, u'28 june 2007']
[0.070000000000000007, u'absence formal finding']
[0.070000000000000007, u'accepts cases concerning']
[0.070000000000000007, u'adequate medical assistance']
[0.070000000000000007, u'art 50 convention']
[0.070000000000000007, u'articles 11 convention']
[0.070000000000000007, u'authorities dealing case']
[0.070000000000000007, u'court notes courts']
[0.070000000000000007, u'court recalls examined']
[0.070000000000000007, u'determine facts degree']
[0.070000000000000007, u'establish facts place']
[0.070000000000000007, u'evidentiary proceedings implementation']
[0.070000000000000007, u'following cases accordance']
[0.070000000000000007, u'general risk flowing']
[0.070000000000000007, u'judicial authorities gave']
[0.070000000000000007, u'leaving place residence']
[0.070000000000000007, u'nature offence state']
[0.070000000000000007, u'objection non exhaustion']
[0.070000000000000007, u'period pending eventual']
[0.070000000000000007, u'purposes article 35']
[0.070000000000000007, u'regional court appeal']
[0.070000000000000007, u'right respect family']
[0.070000000000000007, u'rule 54a rules']
[0.070000000000000007, u'seen authorising pre']
[0.070000000000000007, u'state health victim']
[0.070000000000000007, u'undermine constitutional order']
[0.065000000000000002, u'35 convention requires']
[0.065000000000000002, u'applicant complained arrest']
[0.065000000000000002, u'applicant present case']
[0.065000000000000002, u'assessment risk absconding']
[0.065000000000000002, u'city court appeal']
[0.065000000000000002, u'convention intended guarantee']
[0.065000000000000002, u'convention provides deprived']
[0.065000000000000002, u'court shall necessary']
[0.065000000000000002, u'courts interpret apply']
[0.065000000000000002, u'criminal investigations progress']
[0.065000000000000002, u'detainee released pressure']
[0.065000000000000002, u'essence right protected']
[0.065000000000000002, u'expression accordance law']
[0.065000000000000002, u'extend applicant detention']
[0.065000000000000002, u'factors considered respect']
[0.065000000000000002, u'facts raise suspicion']
[0.065000000000000002, u'finds severity anticipated']
[0.065000000000000002, u'inferences foundedness applicant']
[0.065000000000000002, u'legal factual grounds']
[0.065000000000000002, u'offence state evidence']
[0.065000000000000002, u'ordered detention remand']
[0.065000000000000002, u'presumption innocence circumstances']
[0.065000000000000002, u'provisional release pending']
[0.065000000000000002, u'raising preliminary objection']
[0.065000000000000002, u'reasonable suspicion meaning']
[0.065000000000000002, u'required cases concerning']
[0.065000000000000002, u'save following cases']
[0.065000000000000002, u'security court filed']
[0.065000000000000002, u'served applicant lawyer']
[0.065000000000000002, u'suspicion meaning article']
[0.065000000000000002, u'weakening procedural guarantee']
[0.059999999999999998, u'applicant detention order']
[0.059999999999999998, u'basis case law']
[0.059999999999999998, u'complained conditions detention']
[0.059999999999999998, u'december 2002 applicant']
[0.059999999999999998, u'detention ceases reasonable']
[0.059999999999999998, u'detention domestic law']
[0.059999999999999998, u'detention meaning article']
[0.059999999999999998, u'district court moscow']
[0.059999999999999998, u'does appear case']
[0.059999999999999998, u'eventual trial criminal']
[0.059999999999999998, u'facts outweighing rule']
[0.059999999999999998, u'facts stated applicant']
[0.059999999999999998, u'government claiming non']
[0.059999999999999998, u'grounds relevant sufficient']
[0.059999999999999998, u'informing public criminal']
[0.059999999999999998, u'interpretation weakening procedural']
[0.059999999999999998, u'merits rule 59']
[0.059999999999999998, u'persons deprived liberty']
[0.059999999999999998, u'proceedings complexity special']
[0.059999999999999998, u'reflects opinion guilty']
[0.059999999999999998, u'reiterates according article']
[0.059999999999999998, u'represented mr matyushkin']
[0.059999999999999998, u'russian government government']
[0.059999999999999998, u'trial detention relevant']
[0.059999999999999998, u'usefulness convention intended']
[0.055, u'alleged breach article']
[0.055, u'article 23 civil']
[0.055, u'article convention criminal']
[0.055, u'assessment facts competent']
[0.055, u'called preventive measures']
[0.055, u'case law particular']
[0.055, u'characteristics investigation factors']
[0.055, u'circumstances court considers']
[0.055, u'concrete facts outweighing']
[0.055, u'conduct proceedings complexity']
[0.055, u'conformity national law']
[0.055, u'continued detention certain']
[0.055, u'court reiterates falls']
[0.055, u'decide violation article']
[0.055, u'decision statement public']
[0.055, u'detention remand applicant']
[0.055, u'district court decided']
[0.055, u'domestic remedies referred']
[0.055, u'exhaustive narrow interpretation']
[0.055, u'existed reasonable suspicion']
[0.055, u'government raised objection']
[0.055, u'judgment 29 november']
[0.055, u'just satisfaction awarded']
[0.055, u'kingdom government government']
[0.055, u'light court concludes']
[0.055, u'little prospect success']
[0.055, u'necessary afford just']
[0.055, u'notably courts interpret']
[0.055, u'oral observations admissibility']
[0.055, u'pecuniary damage 65']
[0.055, u'proceedings implementation special']
[0.055, u'reiterates article complied']
[0.055, u'second limb article']
[0.055, u'strong likelihood applicant']
[0.055, u'torture police custody']
[0.055, u'violation article 18']
[0.055, u'written oral observations']
[0.050000000000000003, u'accordingly government objection']
[0.050000000000000003, u'afford just satisfaction']
[0.050000000000000003, u'applicant detention grounds']
[0.050000000000000003, u'application article 46']
[0.050000000000000003, u'arrest suspect placed']
[0.050000000000000003, u'article 217 code']
[0.050000000000000003, u'article period detention']
[0.050000000000000003, u'assistance lose usefulness']
[0.050000000000000003, u'commission informed registrar']
[0.050000000000000003, u'conflict obligations arising']
[0.050000000000000003, u'contracting party written']
[0.050000000000000003, u'convention ukrainian national']
[0.050000000000000003, u'court failed indicate']
[0.050000000000000003, u'court human rights']
[0.050000000000000003, u'detention falls ambit']
[0.050000000000000003, u'entitled trial reasonable']
[0.050000000000000003, u'facts place national']
[0.050000000000000003, u'grounds justifying applicant']
[0.050000000000000003, u'investigation factors considered']
[0.050000000000000003, u'judicial decision statement']
[0.050000000000000003, u'leaves little flexibility']
[0.050000000000000003, u'longer period detention']
[0.050000000000000003, u'margin appreciation left']
[0.050000000000000003, u'mitev bulgaria 40063']
[0.050000000000000003, u'present case government']
[0.050000000000000003, u'proceedings relied article']
[0.050000000000000003, u'reasons detention provided']
[0.050000000000000003, u'shall necessary afford']
[0.050000000000000003, u'sought compensation pursuant']
[0.050000000000000003, u'special characteristics investigation']
[0.050000000000000003, u'specific circumstances case']
[0.050000000000000003, u'strict time constraint']
[0.050000000000000003, u'virtue article arrested']
[0.050000000000000003, u'years old time']
[0.044999999999999998, u'23 civil code']
[0.044999999999999998, u'24 november 2003']
[0.044999999999999998, u'49 government submitted']
[0.044999999999999998, u'54a rules court']
[0.044999999999999998, u'action protection personal']
[0.044999999999999998, u'aim provision ensure']
[0.044999999999999998, u'allegations prison authorities']
[0.044999999999999998, u'applicant complained article']
[0.044999999999999998, u'applicant suffered benefit']
[0.044999999999999998, u'application republic turkey']
[0.044999999999999998, u'application time article']
[0.044999999999999998, u'article 148 code']
[0.044999999999999998, u'authorities informing public']
[0.044999999999999998, u'cases accordance procedure']
[0.044999999999999998, u'chargeable costs expenses']
[0.044999999999999998, u'choice words public']
[0.044999999999999998, u'context regard particular']
[0.044999999999999998, u'court court appeal']
[0.044999999999999998, u'discretion conferred relevant']
[0.044999999999999998, u'ensure arbitrarily deprived']
[0.044999999999999998, u'entire period detention']
[0.044999999999999998, u'explaining applied applicant']
[0.044999999999999998, u'independence impartiality required']
[0.044999999999999998, u'judgment 27 june']
[0.044999999999999998, u'lawyer unable confer']
[0.044999999999999998, u'likelihood applicant committed']
[0.044999999999999998, u'maintaining contact close']
[0.044999999999999998, u'pending eventual trial']
[0.044999999999999998, u'performed investigative prosecution']
[0.044999999999999998, u'person tried guilty']
[0.044999999999999998, u'presumption innocence respected']
[0.044999999999999998, u'prevent authorities informing']
[0.044999999999999998, u'prohibition leaving country']
[0.044999999999999998, u'provisional release continuing']
[0.044999999999999998, u'purposes article convention']
[0.044999999999999998, u'raise issue article']
[0.044999999999999998, u'reasons justify detention']
[0.044999999999999998, u'receive confidential instructions']
[0.044999999999999998, u'republic poland lodged']
[0.044999999999999998, u'satisfaction awarded respect']
[0.044999999999999998, u'sentence assessed reference']
[0.044999999999999998, u'subjected degrading treatment']
[0.044999999999999998, u'taken consideration instant']
[0.044999999999999998, u'time article 29']
[0.044999999999999998, u'trial detention based']
[0.044999999999999998, u'unable confer client']
[0.040000000000000001, u'448 civil code']
[0.040000000000000001, u'50 court observes']
[0.040000000000000001, u'83 court observes']
[0.040000000000000001, u'account relevant circumstances']
[0.040000000000000001, u'allegation ill treatment']
[0.040000000000000001, u'applicant allegations ill']
[0.040000000000000001, u'applicant placement custody']
[0.040000000000000001, u'applicant right respect']
[0.040000000000000001, u'arguments forward applicant']
[0.040000000000000001, u'article 263 code']
[0.040000000000000001, u'attempting undermine constitutional']
[0.040000000000000001, u'cases concerning organised']
[0.040000000000000001, u'claim victim violation']
[0.040000000000000001, u'conferred relevant authorities']
[0.040000000000000001, u'court observes government']
[0.040000000000000001, u'decisions preventive measures']
[0.040000000000000001, u'essentially refers national']
[0.040000000000000001, u'information conveyed sufficient']
[0.040000000000000001, u'judicial authorities choice']
[0.040000000000000001, u'judicial review lawfulness']
[0.040000000000000001, u'legal authority reasonable']
[0.040000000000000001, u'meaning article period']
[0.040000000000000001, u'necessary democratic society']
[0.040000000000000001, u'need related entirety']
[0.040000000000000001, u'officials statements person']
[0.040000000000000001, u'paraphrasing reasons detention']
[0.040000000000000001, u'party written oral']
[0.040000000000000001, u'payment compensation appropriate']
[0.040000000000000001, u'payment compensation persons']
[0.040000000000000001, u'period spanned investigation']
[0.040000000000000001, u'preliminary objections similar']
[0.040000000000000001, u'procedure explaining applied']
[0.040000000000000001, u'proceedings lawfulness detention']
[0.040000000000000001, u'proceedings party proceedings']
[0.040000000000000001, u'prosecutor did offer']
[0.040000000000000001, u'prosecutor regarded judicial']
[0.040000000000000001, u'provision ensure arbitrarily']
[0.040000000000000001, u'public officials statements']
[0.040000000000000001, u'quantum court notes']
[0.040000000000000001, u'regional court s\u0105d']
[0.040000000000000001, u'respect damage resulting']
[0.040000000000000001, u'responsibility damage act']
[0.040000000000000001, u'rule article convention']
[0.040000000000000001, u'rules governing situation']
[0.040000000000000001, u'section court rule']
[0.040000000000000001, u'security court considered']
[0.040000000000000001, u'solely basis severity']
[0.040000000000000001, u'united kingdom government']
[0.035000000000000003, u'37 court notes']
[0.035000000000000003, u'850 legal aid']
[0.035000000000000003, u'able sees fit']
[0.035000000000000003, u'access investigation file']
[0.035000000000000003, u'accused absconding reoffending']
[0.035000000000000003, u'acted guardian public']
[0.035000000000000003, u'addition payment compensation']
[0.035000000000000003, u'age state health']
[0.035000000000000003, u'allowed shower week']
[0.035000000000000003, u'applicant personal situation']
[0.035000000000000003, u'apply court challenge']
[0.035000000000000003, u'assist maintaining contact']
[0.035000000000000003, u'authorities prison officials']
[0.035000000000000003, u'branch state concurrently']
[0.035000000000000003, u'case law court']
[0.035000000000000003, u'case law subject']
[0.035000000000000003, u'celejewski poland 17584']
[0.035000000000000003, u'competent deal merits']
[0.035000000000000003, u'complied possible apply']
[0.035000000000000003, u'convention protection human']
[0.035000000000000003, u'court finds necessary']
[0.035000000000000003, u'court firstly notes']
[0.035000000000000003, u'court notes action']
[0.035000000000000003, u'criminal case pursue']
[0.035000000000000003, u'days brought judge']
[0.035000000000000003, u'detention breach article']
[0.035000000000000003, u'equitable basis awards']
[0.035000000000000003, u'examination applications release']
[0.035000000000000003, u'exceeding unavoidable level']
[0.035000000000000003, u'fit apply court']
[0.035000000000000003, u'government disputed claims']
[0.035000000000000003, u'grounds detention remand']
[0.035000000000000003, u'guarantees prosecution authorities']
[0.035000000000000003, u'guilty proved guilty']
[0.035000000000000003, u'g\xf3ra regional court']
[0.035000000000000003, u'impose detention remand']
[0.035000000000000003, u'imposition preventive measures']
[0.035000000000000003, u'law 466 payment']
[0.035000000000000003, u'lawfulness detention meaning']
[0.035000000000000003, u'lawfulness pre trial']
[0.035000000000000003, u'liberty applicant suffered']
[0.035000000000000003, u'liberty security person']
[0.035000000000000003, u'make appear slight']
[0.035000000000000003, u'material case file']
[0.035000000000000003, u'material possession far']
[0.035000000000000003, u'member states council']
[0.035000000000000003, u'national law states']
[0.035000000000000003, u'offence shall presumed']
[0.035000000000000003, u'offer necessary guarantees']
[0.035000000000000003, u'party proceedings furthermore']
[0.035000000000000003, u'penalty years imprisonment']
[0.035000000000000003, u'period consideration lasted']
[0.035000000000000003, u'physical mental effects']
[0.035000000000000003, u'poland 17584 04']
[0.035000000000000003, u'prescribed law convention']
[0.035000000000000003, u'proceedings pending court']
[0.035000000000000003, u'provides shall subjected']
[0.035000000000000003, u'public criminal investigations']
[0.035000000000000003, u'question polish legislation']
[0.035000000000000003, u'reiterates falls place']
[0.035000000000000003, u'release continuing detention']
[0.035000000000000003, u'release pending trial']
[0.035000000000000003, u'respect correspondence shall']
[0.035000000000000003, u'rights fundamental freedoms']
[0.035000000000000003, u'risk accused released']
[0.035000000000000003, u'similar unrebutted presumptions']
[0.035000000000000003, u'start run end']
[0.035000000000000003, u'states council europe']
[0.035000000000000003, u'suspicion applicant committed']
[0.035000000000000003, u'unlawful meaning article']
[0.035000000000000003, u'words public officials']
[0.029999999999999999, u'11 convention particular']
[0.029999999999999999, u'16 october 2007']
[0.029999999999999999, u'30 march 1998']
[0.029999999999999999, u'absence reasonable suspicion']
[0.029999999999999999, u'accusations applicant authorities']
[0.029999999999999999, u'alleged criminal activities']
[0.029999999999999999, u'applicant claimed compensation']
[0.029999999999999999, u'arrested taken police']
[0.029999999999999999, u'arrested told simple']
[0.029999999999999999, u'awarded respect damage']
[0.029999999999999999, u'called decide violation']
[0.029999999999999999, u'complexity regard number']
[0.029999999999999999, u'complexity special characteristics']
[0.029999999999999999, u'concern allegations prison']
[0.029999999999999999, u'concordant inferences similar']
[0.029999999999999999, u'confidentiality lawyer client']
[0.029999999999999999, u'convention essentially refers']
[0.029999999999999999, u'court satisfied substantial']
[0.029999999999999999, u'court task establish']
[0.029999999999999999, u'court took decision']
[0.029999999999999999, u'deal merits case']
[0.029999999999999999, u'detention remand appealed']
[0.029999999999999999, u'detention remand necessary']
[0.029999999999999999, u'detention shall entitled']
[0.029999999999999999, u'detention years months']
[0.029999999999999999, u'dismiss application failure']
[0.029999999999999999, u'district court applicant']
[0.029999999999999999, u'district prosecutor office']
[0.029999999999999999, u'examined rejected government']
[0.029999999999999999, u'expression state evidence']
[0.029999999999999999, u'facts competent judicial']
[0.029999999999999999, u'factual grounds arrest']
[0.029999999999999999, u'failure government submit']
[0.029999999999999999, u'functions criminal proceedings']
[0.029999999999999999, u'government objected joint']
[0.029999999999999999, u'grounds regarded relevant']
[0.029999999999999999, u'guardian public confer']
[0.029999999999999999, u'human rights fundamental']
[0.029999999999999999, u'importance choice words']
[0.029999999999999999, u'incumbent government claiming']
[0.029999999999999999, u'independent executive parties']
[0.029999999999999999, u'inferences similar unrebutted']
[0.029999999999999999, u'information conveyed promptly']
[0.029999999999999999, u'inter alia detention']
[0.029999999999999999, u'investigative prosecution functions']
[0.029999999999999999, u'judgment 27 november']
[0.029999999999999999, u'kirovskiy district court']
[0.029999999999999999, u'law preventing appearance']
[0.029999999999999999, u'liable damage caused']
[0.029999999999999999, u'objections similar cases']
[0.029999999999999999, u'paid eur 850']
[0.029999999999999999, u'person arrested know']
[0.029999999999999999, u'polish legislation force']
[0.029999999999999999, u'power meaning article']
[0.029999999999999999, u'practice relevant time']
[0.029999999999999999, u'prolong detention remand']
[0.029999999999999999, u'proof detained person']
[0.029999999999999999, u'prosecutor court power']
[0.029999999999999999, u'provision integral scheme']
[0.029999999999999999, u'public confer status']
[0.029999999999999999, u'public prosecutor office']
[0.029999999999999999, u'pursue criminal activities']
[0.029999999999999999, u'reasons justify continued']
[0.029999999999999999, u'reasons refusing bail']
[0.029999999999999999, u'relevant authorities restrict']
[0.029999999999999999, u'relevant provisions code']
[0.029999999999999999, u'require depart jurisprudence']
[0.029999999999999999, u'state responsibility damage']
[0.029999999999999999, u'suspect detained released']
[0.029999999999999999, u'tantamount overturning rule']
[0.029999999999999999, u'tax chargeable costs']
[0.029999999999999999, u'time limit detention']
[0.029999999999999999, u'view seriousness accusations']
[0.029999999999999999, u'wide margin appreciation']
[0.025000000000000001, u'2005 court declared']
[0.025000000000000001, u'35 convention regard']
[0.025000000000000001, u'52 rules court']
[0.025000000000000001, u'absconding gauged solely']
[0.025000000000000001, u'access natural light']
[0.025000000000000001, u'appear slight justify']
[0.025000000000000001, u'applicant claim victim']
[0.025000000000000001, u'applicant filed observations']
[0.025000000000000001, u'applicant release posed']
[0.025000000000000001, u'application failure exhaust']
[0.025000000000000001, u'application russian federation']
[0.025000000000000001, u'arrest able sees']
[0.025000000000000001, u'arrest content promptness']
[0.025000000000000001, u'arrest detention shall']
[0.025000000000000001, u'arrest warrant issued']
[0.025000000000000001, u'arrested know deprived']
[0.025000000000000001, u'article 46 art']
[0.025000000000000001, u'article arrested detained']
[0.025000000000000001, u'article far relevant']
[0.025000000000000001, u'article virtue paragraph']
[0.025000000000000001, u'assessment applicant character']
[0.025000000000000001, u'authorities belonged executive']
[0.025000000000000001, u'authority prosecutor court']
[0.025000000000000001, u'charge entitled hearing']
[0.025000000000000001, u'constitute interference rights']
[0.025000000000000001, u'contact close family']
[0.025000000000000001, u'content promptness information']
[0.025000000000000001, u'convention criminal civil']
[0.025000000000000001, u'convention turkish national']
[0.025000000000000001, u'conveyed promptly need']
[0.025000000000000001, u'convicted applicant charged']
[0.025000000000000001, u'court rule 52']
[0.025000000000000001, u'criminal procedure explaining']
[0.025000000000000001, u'criminal proceedings brought']
[0.025000000000000001, u'criminal proceedings party']
[0.025000000000000001, u'dealt question polish']
[0.025000000000000001, u'depends circumstances case']
[0.025000000000000001, u'detained person matters']
[0.025000000000000001, u'detention pending trial']
[0.025000000000000001, u'emphasised importance choice']
[0.025000000000000001, u'executive branch state']
[0.025000000000000001, u'exhaustion satisfy court']
[0.025000000000000001, u'extension detention remand']
[0.025000000000000001, u'government objection court']
[0.025000000000000001, u'grant permission family']
[0.025000000000000001, u'hours judicial control']
[0.025000000000000001, u'ill treatment court']
[0.025000000000000001, u'indications genuine requirement']
[0.025000000000000001, u'judicial officer endowed']
[0.025000000000000001, u'krak\xf3w regional court']
[0.025000000000000001, u'language understand essential']
[0.025000000000000001, u'liberty grounds relevant']
[0.025000000000000001, u'limitations number family']
[0.025000000000000001, u'limitations private family']
[0.025000000000000001, u'measures restraint \u043c\u0435\u0440\u044b']
[0.025000000000000001, u'moldova 3456 05']
[0.025000000000000001, u'necessary procedure article']
[0.025000000000000001, u'northern ireland lodged']
[0.025000000000000001, u'notwithstanding presumption innocence']
[0.025000000000000001, u'objected joint examination']
[0.025000000000000001, u'period detention authorities']
[0.025000000000000001, u'permanent place residence']
[0.025000000000000001, u'possible apply compensation']
[0.025000000000000001, u'prevent accused committing']
[0.025000000000000001, u'preventive measure prosecutor']
[0.025000000000000001, u'proceedings concerning applicant']
[0.025000000000000001, u'prosecutors addition acted']
[0.025000000000000001, u'protracted length detention']
[0.025000000000000001, u'public confidence adherence']
[0.025000000000000001, u'reasons come different']
[0.025000000000000001, u'reference number relevant']
[0.025000000000000001, u'rejected government preliminary']
[0.025000000000000001, u'release general abstract']
[0.025000000000000001, u'released undertaking leave']
[0.025000000000000001, u'remedies sufficiently certain']
[0.025000000000000001, u'respect confidentiality correspondence']
[0.025000000000000001, u'right compensation set']
[0.025000000000000001, u'rise drawing inferences']
[0.025000000000000001, u'safeguard person arrested']
[0.025000000000000001, u'security court failed']
[0.025000000000000001, u'sees fit apply']
[0.025000000000000001, u'set forth convention']
[0.025000000000000001, u'state evidence relevant']
[0.025000000000000001, u'state right liberty']
[0.025000000000000001, u'statements person tried']
[0.025000000000000001, u'taken account purposes']
[0.025000000000000001, u'testimony obstruct proper']
[0.025000000000000001, u'theory practice relevant']
[0.025000000000000001, u'total time deprived']
[0.025000000000000001, u'view taking consideration']
[0.02, u'admissibility exhaustion domestic']
[0.02, u'appeared court government']
[0.02, u'applicant charged sentenced']
[0.02, u'application allocated section']
[0.02, u'applications release detention']
[0.02, u'arms parties prosecutor']
[0.02, u'arrested suspicion having']
[0.02, u'arresting officer moment']
[0.02, u'article convention provision']
[0.02, u'article does compel']
[0.02, u'attended guarantees required']
[0.02, u'authorities establish demonstrate']
[0.02, u'authorities restrict visiting']
[0.02, u'authority reasonable suspicion']
[0.02, u'bulgaria 40063 98']
[0.02, u'burden proof detained']
[0.02, u'case pursue criminal']
[0.02, u'challenge lawfulness accordance']
[0.02, u'changing preventive measure']
[0.02, u'charged acting organised']
[0.02, u'coexistence sufficiently strong']
[0.02, u'committed applicant trial']
[0.02, u'considered fact prosecutors']
[0.02, u'contains elementary safeguard']
[0.02, u'convention case law']
[0.02, u'conveyed sufficient assessed']
[0.02, u'court ascertain domestic']
[0.02, u'court reiterates absence']
[0.02, u'court reiterates legal']
[0.02, u'court review law']
[0.02, u'court sees reason']
[0.02, u'court upheld judgment']
[0.02, u'criminal civil litigation']
[0.02, u'criminal offence following']
[0.02, u'criminal procedure ccp']
[0.02, u'damage 65 government']
[0.02, u'days hours judicial']
[0.02, u'decided notice application']
[0.02, u'deprivation liberty grounds']
[0.02, u'deprivation liberty question']
[0.02, u'detention remand x2011']
[0.02, u'did offer necessary']
[0.02, u'elementary safeguard person']
[0.02, u'ensure presence trial']
[0.02, u'essential legal factual']
[0.02, u'essential maintaining public']
[0.02, u'faced relevant element']
[0.02, u'fact prosecutors addition']
[0.02, u'family life shall']
[0.02, u'follow coexistence sufficiently']
[0.02, u'force september 1998']
[0.02, u'grounds arrest able']
[0.02, u'high contracting parties']
[0.02, u'human rights commission']
[0.02, u'identical stereotyped terms']
[0.02, u'individual arguable claim']
[0.02, u'integral scheme protection']
[0.02, u'issue continued detention']
[0.02, u'just satisfaction respect']
[0.02, u'justify continued deprivation']
[0.02, u'know deprived liberty']
[0.02, u'law did require']
[0.02, u'law reasonableness suspicion']
[0.02, u'lays release conditioned']
[0.02, u'legal aid council']
[0.02, u'length detention exceeded']
[0.02, u'life shall interference']
[0.02, u'maintaining public confidence']
[0.02, u'measures expressly foreseen']
[0.02, u'moment arrest content']
[0.02, u'months necessary examine']
[0.02, u'mr matyushkin representative']
[0.02, u'national authorities displayed']
[0.02, u'necessary guarantees prosecution']
[0.02, u'objection court dismissed']
[0.02, u'officer endowed attributes']
[0.02, u'originated application russian']
[0.02, u'overturning rule article']
[0.02, u'paragraph whilst information']
[0.02, u'particular circumstances instant']
[0.02, u'period justification period']
[0.02, u'period question ended']
[0.02, u'poor state health']
[0.02, u'power grant permission']
[0.02, u'practising plovdiv bulgarian']
[0.02, u'preventing appearance collusion']
[0.02, u'prison authorities prison']
[0.02, u'prompt response authorities']
[0.02, u'prosecutor diyarbak\u0131r state']
[0.02, u'proved guilty according']
[0.02, u'reads far relevant']
[0.02, u'reads follows right']
[0.02, u'reasonable quantum court']
[0.02, u'referred articles 44']
[0.02, u'refers national law']
[0.02, u'reiterates legal costs']
[0.02, u'related entirety arresting']
[0.02, u'relevant authority prosecutor']
[0.02, u'relied gravity charges']
[0.02, u'remedy entails addition']
[0.02, u'requisite medical assistance']
[0.02, u'satisfy court remedy']
[0.02, u'sees reasons come']
[0.02, u'sentence risk applicant']
[0.02, u'simple non technical']
[0.02, u'state concurrently performed']
[0.02, u'sufficient afford redress']
[0.02, u'time gave relevant']
[0.02, u'time prosecutor regarded']
[0.02, u'time spent detention']
[0.02, u'told simple non']
[0.02, u'unavoidable level suffering']
[0.02, u'understand essential legal']
[0.02, u'unless accordance law']
[0.02, u'various forms ill']
[0.02, u'zlotys pln respect']
[0.014999999999999999, u'20 june 2006']
[0.014999999999999999, u'217 code execution']
[0.014999999999999999, u'466 payment compensation']
[0.014999999999999999, u'88 court notes']
[0.014999999999999999, u'98 necessary suspect']
[0.014999999999999999, u'absconding offending court']
[0.014999999999999999, u'accordance paragraph whilst']
[0.014999999999999999, u'afforded article virtue']
[0.014999999999999999, u'aid council europe']
[0.014999999999999999, u'ambit article hearing']
[0.014999999999999999, u'appeal points law']
[0.014999999999999999, u'applicant complained length']
[0.014999999999999999, u'applicant eur 000']
[0.014999999999999999, u'applicant remanded custody']
[0.014999999999999999, u'applications pending court']
[0.014999999999999999, u'applied respect applicant']
[0.014999999999999999, u'article 98 necessary']
[0.014999999999999999, u'article convention guarantees']
[0.014999999999999999, u'article convention seen']
[0.014999999999999999, u'article shall brought']
[0.014999999999999999, u'ascertain domestic law']
[0.014999999999999999, u'austria judgment 27']
[0.014999999999999999, u'authorities courts determine']
[0.014999999999999999, u'available sufficient afford']
[0.014999999999999999, u'available theory practice']
[0.014999999999999999, u'benefit guarantees article']
[0.014999999999999999, u'capable affording adequate']
[0.014999999999999999, u'case applicant detention']
[0.014999999999999999, u'case file government']
[0.014999999999999999, u'cases concerning practice']
[0.014999999999999999, u'censorship applicant correspondence']
[0.014999999999999999, u'character provide guarantees']
[0.014999999999999999, u'choice bringing accused']
[0.014999999999999999, u'civil litigation judicial']
[0.014999999999999999, u'compatible human dignity']
[0.014999999999999999, u'compensation set forth']
[0.014999999999999999, u'composition grand chamber']
[0.014999999999999999, u'conclusion case consequently']
[0.014999999999999999, u'concurrently performed investigative']
[0.014999999999999999, u'confer status officer']
[0.014999999999999999, u'constitutional court ruled']
[0.014999999999999999, u'convention court review']
[0.014999999999999999, u'convention government argued']
[0.014999999999999999, u'convention violated shall']
[0.014999999999999999, u'court dismissed applications']
[0.014999999999999999, u'degrading arouse victims']
[0.014999999999999999, u'deprived liberty arbitrary']
[0.014999999999999999, u'deprived liberty arrest']
[0.014999999999999999, u'deprived liberty shall']
[0.014999999999999999, u'detained obliged consider']
[0.014999999999999999, u'detention remand period']
[0.014999999999999999, u'domestic law reasonableness']
[0.014999999999999999, u'effected conditions contrary']
[0.014999999999999999, u'effective remedy entails']
[0.014999999999999999, u'efforts judges clarify']
[0.014999999999999999, u'entirety arresting officer']
[0.014999999999999999, u'entitled proceedings lawfulness']
[0.014999999999999999, u'established actually necessarily']
[0.014999999999999999, u'established court repeatedly']
[0.014999999999999999, u'eur 850 legal']
[0.014999999999999999, u'evaluation accumulated periods']
[0.014999999999999999, u'evidence difficult task']
[0.014999999999999999, u'extension time limit']
[0.014999999999999999, u'failed exhaust domestic']
[0.014999999999999999, u'features fixed time']
[0.014999999999999999, u'fixed time frame']
[0.014999999999999999, u'forth paragraph presupposes']
[0.014999999999999999, u'frame applicable case']
[0.014999999999999999, u'freedoms convention british']
[0.014999999999999999, u'freedoms convention turkish']
[0.014999999999999999, u'governing situation result']
[0.014999999999999999, u'government maintained applicant']
[0.014999999999999999, u'government objection non']
[0.014999999999999999, u'guarantee rights practical']
[0.014999999999999999, u'having arrested brought']
[0.014999999999999999, u'having served sentence']
[0.014999999999999999, u'hearing took place']
