[1.2461716444765463, 'procedure case originated']
[0.2949748634827078, 'field designed cover']
[0.29482758620689653, 'communist party turkey']
[0.29460431654676256, 'duty loyalty reserve']
[0.29460431654676256, 'loyalty reserve discretion']
[0.2937505336976709, 'code criminal procedure']
[0.29304142892582485, 'prescribed law lawful']
[0.2929219942823034, 'rights sitting grand']
[0.29273248068212093, 'accordance article convention']
[0.2917186053137688, 'sufficient precision enable']
[0.2905539204999637, 'impugned interference light']
[0.29009934909215485, 'protecting reputation rights']
[0.28990975517042333, 'situation south east']
[0.2896732613908873, 'inter alia freedom']
[0.28820252069021474, 'democratic society achieve']
[0.28760779376498796, 'court does consider']
[0.2875767567763971, 'complained article 10']
[0.28652939717191767, 'elections reasonable intervals']
[0.28652939717191767, 'free elections reasonable']
[0.28652939717191767, 'intervals secret ballot']
[0.28652939717191767, 'reasonable intervals secret']
[0.28652939717191767, 'secret ballot conditions']
[0.28652939717191767, 'conditions ensure free']
[0.28652939717191767, 'ballot conditions ensure']
[0.2863636363636364, 'problems linked prevention']
[0.28584859385219097, 'article convention secure']
[0.28291366906474813, 'quality law question']
[0.2824475113786522, 'european public order']
[0.2824232791356766, 'applicant complained article']
[0.28128713774701014, 'ministry foreign affairs']
[0.28037163292621714, 'applicant context particular']
[0.2801087623549074, 'kovler elisabeth steiner']
[0.27921672441997497, 'disclosed breach respondent']
[0.2788755297132157, 'years imprisonment fine']
[0.2784294303687485, 'considered light article']
[0.2780852241283896, 'measures protection sphere']
[0.2780852241283896, 'protection sphere relations']
[0.2780852241283896, 'positive measures protection']
[0.27802757793764993, 'represented mr laptev']
[0.27772918594584917, 'determine proportionate legitimate']
[0.2772376693240003, 'present case applicant']
[0.277052258486466, 'euros eur respect']
[0.27592925659472417, 'persons jurisdiction contracting']
[0.27563075589948205, 'thought conscience religion']
[0.27522213294044434, 'freedom expression necessary']
[0.2744674406271413, 'sufficient just satisfaction']
[0.27444710897948305, 'present case question']
[0.27425864186699417, 'dearly won centuries']
[0.27425864186699417, 'religion foundations democratic']
[0.27425864186699417, 'won centuries depends']
[0.27410377214494314, 'liras rate applicable']
[0.2738309352517985, 'necessary protect public']
[0.2737198476512907, 'defamation action constituted']
[0.27352350677597465, 'accused detriment instance']
[0.27352350677597465, 'detriment instance analogy']
[0.27293386174594464, 'need appropriate advice']
[0.2727817745803357, 'dissolution political party']
[0.2727817745803357, 'ukraine lodged court']
[0.27207325049051667, 'turkish liras rate']
[0.2717792152832356, 'sitting grand chamber']
[0.2708161339780635, 'free expression opinion']
[0.27076520601700454, 'restriction freedom expression']
[0.27062716024363603, 'look impugned interference']
[0.27027468933943755, '10 infringe convention']
[0.27027468933943755, 'article 10 infringe']
[0.27027468933943755, 'framework established law']
[0.27027468933943755, 'competent deal complaints']
[0.27027468933943755, 'law making complaints']
[0.27027468933943755, 'established law making']
[0.2701199040767386, 'implies qualitative requirements']
[0.2701199040767386, 'law implies qualitative']
[0.2700539568345323, 'agrees decisions domestic']
[0.26997812246249003, 'inevitably knowingly lays']
[0.26997812246249003, 'knowingly lays open']
[0.2681337283114685, 'law requires impugned']
[0.2681337283114685, 'right set forth']
[0.268051796647364, '1979 series 30']
[0.268051796647364, 'april 1979 series']
[0.26792359216075423, 'people choice legislature']
[0.26792359216075423, 'ensure free expression']
[0.26792359216075423, 'expression opinion people']
[0.26792359216075423, 'opinion people choice']
[0.26782210595160233, 'freedoms convention hungarian']
[0.2668096292197012, 'enjoy public confidence']
[0.2664375382285265, 'display greater degree']
[0.26589220426937143, 'ability press provide']
[0.26589220426937143, 'press provide accurate']
[0.2658825320695824, 'provides high contracting']
[0.26539568345323744, 'duty impart information']
[0.26489677822959024, 'istanbul state security']
[0.26443383108639146, 'information ideas political']
[0.2643062020971458, 'convention refers using']
[0.2634305598999061, 'supreme court cassation']
[0.2631294964028777, 'pronounced defamation action']
[0.26299561854275977, 'united communist party']
[0.26283432584076283, 'breach respondent state']
[0.26248092435142795, 'case question attacking']
[0.26236724905789655, 'interference applicant freedom']
[0.2610814574147134, 'usual restrictions conduct']
[0.2610814574147134, 'conduct members bar']
[0.2610814574147134, 'explains usual restrictions']
[0.2610814574147134, 'intermediaries public courts']
[0.2610814574147134, 'restrictions conduct members']
[0.26065647482014387, 'convention secure jurisdiction']
[0.26017667112467024, 'criminal charge entitled']
[0.2599794450154163, 'nature objectives proposed']
[0.25983918747355056, 'held applicant context']
[0.2596932979931844, 'compensation non pecuniary']
[0.25884472524896035, 'right includes freedom']
[0.2587839405894639, 'subject supervision committee']
[0.2587839405894639, 'end violation court']
[0.2587839405894639, 'obligation just pay']
[0.2587839405894639, 'pay concerned sums']
[0.2587839405894639, 'concerned sums awarded']
[0.2587839405894639, 'just pay concerned']
[0.2587839405894639, 'legal order end']
[0.25785822954539594, 'cases accordance procedure']
[0.25785822954539594, 'following cases accordance']
[0.25785822954539594, 'liberty save following']
[0.25785822954539594, 'save following cases']
[0.2575539568345324, 'concept convention refers']
[0.2575539568345324, 'refers using term']
[0.25725847893114084, 'does persons jurisdiction']
[0.25700962408880845, 'department federal ministry']
[0.25672093903824306, 'rights freedoms guaranteed']
[0.25658061785865427, 'determine interference issue']
[0.25628843172435417, 'undermining rights reason']
[0.25628843172435417, 'rights reason duties']
[0.25407792577818933, 'appreciation doing court']
[0.25382855161653806, 'prevention terrorism act']
[0.25379696243005595, 'reiterates settled case']
[0.25379696243005595, 'court reiterates settled']
[0.25344430338082474, 'decision facts case']
[0.253270487058629, 'instant case court']
[0.2528299039090406, 'requirements paragraph article']
[0.2523695329450725, '25 april 1995']
[0.2520206057376321, 'conscience religion right']
[0.25123633150895547, 'freedom manifest religion']
[0.25006201935003725, 'liable offend intimate']
[0.25006201935003725, 'offend intimate personal']
[0.25006201935003725, 'convictions sphere morals']
[0.25006201935003725, 'personal convictions sphere']
[0.25006201935003725, 'intimate personal convictions']
[0.24993655868955628, 'violated right freedom']
[0.24983127550120277, 'particular circumstances case']
[0.24957409637900538, 'guaranteed article 11']
[0.24942948866713083, 'sources deterred assisting']
[0.24942948866713083, 'deterred assisting press']
[0.24933538205300215, 'expression prescribed law']
[0.24879464849173288, 'subject wider limits']
[0.24879364800842255, 'depends considerable degree']
[0.24879364800842255, 'considerable degree content']
[0.248630311647567, 'conclusion court finds']
[0.24848330290991083, 'society achievement aims']
[0.24809527987366206, 'penalties imposed factors']
[0.2475428108217651, 'facts value judgments']
[0.24737703889228033, 'does press task']
[0.24718686589190192, 'form legitimate treatment']
[0.2471269737456788, 'domestic remedies rule']
[0.2470542148821997, 'accordance procedure prescribed']
[0.24685118899953934, 'charge entitled fair']
[0.24658273381294965, 'public order health']
[0.24658273381294965, 'order health morals']
[0.24646089579948946, 'supervision committee ministers']
[0.24646089579948943, 'mirjana lazarova trajkovska']
[0.2462498086637073, 'freedom press open']
[0.24613309352517984, 'prescribed law meaning']
[0.24527045030642156, 'far possible situation']
[0.2446043165467626, 'particular case court']
[0.24452937649880094, 'society meaning convention']
[0.2443682119941113, '10 constitutes essential']
[0.24316667067683642, 'hourly rate eur']
[0.242838645976212, 'aims set paragraph']
[0.24218443427076522, 'verein gegen tierfabriken']
[0.2416086611230496, 'national security court']
[0.24044637916040792, 'way legal aid']
[0.23997631163362, 'freedoms best ensured']
[0.23997631163362, 'clear connection convention']
[0.23997631163362, 'democracy stating maintenance']
[0.23997631163362, 'preamble convention establishes']
[0.23997631163362, 'stating maintenance realisation']
[0.2395776611793272, 'satisfaction english french']
[0.23942202170467017, 'court national courts']
[0.23940511456381114, 'sofia bulgarian government']
[0.23940511456381114, 'practising sofia bulgarian']
[0.23916866506794562, 'good faith information']
[0.23901931086709577, 'parties undertake hold']
[0.23901931086709577, 'undertake hold free']
[0.23829094804607975, 'hearing independent impartial']
[0.23809163195759184, 'indicate scope discretion']
[0.23762511729746633, 'determination criminal charge']
[0.23758770761168843, 'damage public confidence']
[0.23758770761168843, 'affect performance duties']
[0.23758770761168843, 'confidence office hold']
[0.23758770761168843, 'performance duties damage']
[0.23758770761168843, 'public confidence office']
[0.23758770761168843, 'duties damage public']
[0.23748580083301776, 'material time benefit']
[0.23748580083301776, 'time benefit hindsight']
[0.2367356115107914, 'court cassation upheld']
[0.23553791238109256, 'cassation upheld judgment']
[0.23497592903121112, 'inadequate ineffective particular']
[0.23497592903121112, 'satisfied falls applicant']
[0.23497592903121112, 'ineffective particular circumstances']
[0.23497592903121112, 'reason inadequate ineffective']
[0.23497592903121112, 'establish remedy advanced']
[0.23497592903121112, 'proof satisfied falls']
[0.23497592903121112, 'special circumstances absolving']
[0.23458883117721072, 'vienna court appeal']
[0.2340973375146037, 'manifest religion belief']
[0.2340973375146037, 'manifest religion beliefs']
[0.2340973375146037, 'observance freedom manifest']
[0.2340973375146037, 'practice observance freedom']
[0.2340973375146037, 'religion right includes']
[0.2340973375146037, 'subject limitations prescribed']
[0.2340973375146037, 'beliefs shall subject']
[0.2340973375146037, 'limitations prescribed law']
[0.2340973375146037, 'religion beliefs shall']
[0.23360729295981095, 'press debate general']
[0.2331122115294777, 'penal code rikoslaki']
[0.2319564573060653, 'interference served legitimate']
[0.23130443014009844, 'convention afford contracting']
[0.23130443014009844, '35 convention afford']
[0.2311377788525482, 'application republic austria']
[0.23092159184045172, 'freedom expression general']
[0.23081534772182252, 'agent mr wo\\u0142\\u0105siewicz']
[0.23065184216263354, 'order end violation']
[0.23031163009291059, 'austria judgment strasbourg']
[0.2302095331608729, 'votes respondent state']
[0.22834232613908872, 'encourage violence armed']
[0.22832940834306165, 'ordered pay compensation']
[0.22823741007194243, 'adopted x2011 mentioned']
[0.22793194016215595, 'courts interpretation acts']
[0.22793194016215595, 'assistance courts interpretation']
[0.22793194016215595, 'interpretation acts omissions']
[0.22793194016215595, 'wording relevant provision']
[0.22793194016215595, 'acts omissions make']
[0.22793194016215595, 'need assistance courts']
[0.2278638627559491, 'certain power review']
[0.2278638627559491, 'exercise certain power']
[0.2278638627559491, 'remedies exhausted effective']
[0.22786386275594908, 'constitutional freedoms rights']
[0.2277319844529235, 'judgment 26 april']
[0.22624208325647174, 'security court applicant']
[0.2258939117362826, 'security person shall']
[0.2258939117362826, 'shall deprived liberty']
[0.2258939117362826, 'person shall deprived']
[0.2258939117362826, 'deprived liberty save']
[0.22548985202082236, 'court look impugned']
[0.22532374100719427, 'audio visual media']
[0.22524837273038711, 'allegations ill treatment']
[0.22483124611421973, 'expression admissible remainder']
[0.22472022382094325, 'convention reasons court']
[0.22449423753380587, 'court european commission']
[0.22439467780614222, '10 unless prescribed']
[0.22258992805755395, 'national courts substitute']
[0.2224681793027117, 'bulgaria lodged court']
[0.2224681793027117, 'parties court agrees']
[0.22245247280436523, 'affairs applicant company']
[0.22120205933155573, 'bounds set inter']
[0.22082334132693843, 'verlags gmbh amp']
[0.22075574834250247, 'journalists disclose sources']
[0.22075574834250247, 'journalistic sources press']
[0.22075574834250247, 'undermined ability press']
[0.22051770348427138, 'interference question proportionate']
[0.22045220966084275, '10 iii court']
[0.22032374100719426, 'taken national level']
[0.22003320420586608, 'information adversely affected']
[0.22003320420586608, 'reliable information adversely']
[0.21909952469587687, 'convention human rights']
[0.21864271500732546, 'significance present case']
[0.2185680027406646, 'public safety protection']
[0.2182400421126513, 'turkish national mr']
[0.21806554756195043, 'compatible rule law']
[0.21680155875299756, 'information enabling identification']
[0.2165951853901494, 'general state concerned']
[0.2165951853901494, 'affect respect freedom']
[0.2165951853901494, 'individual cases undoubtedly']
[0.2165951853901494, 'undoubtedly affect respect']
[0.2165951853901494, 'cases undoubtedly affect']
[0.2165951853901494, 'expression general state']
[0.21634058144849513, 'limits permissible criticism']
[0.21615071579100356, 'convention holds unanimously']
[0.21600320786395655, 'infringed right freedom']
[0.21490892392469005, 'press open discussion']
[0.21447841726618705, 'member states provide']
[0.21440647482014386, '10 european convention']
[0.21438206577595068, 'understood publication statements']
[0.2143690453042971, 'freedom expression admissible']
[0.21382893685051962, 'considered sufficient justify']
[0.21382893685051962, 'government disagreed claimed']
[0.21377588838020492, 'article 312 criminal']
[0.21351490236382326, 'requested applicant company']
[0.21348138880200188, 'exceptions narrowly interpreted']
[0.2134051272913558, 'pre trial detention']
[0.2128264055422329, 'referred court european']
[0.2127330393749516, 'sentence article 10']
[0.21250487294893147, 'accordingly make award']
[0.21207632824221903, 'narrowly interpreted necessity']
[0.21191120498096933, 'achieving aim aims']
[0.21184717091191912, 'private family life']
[0.21183922427275576, 'right public receive']
[0.21165152715372829, 'having regard foregoing']
[0.2114708233413269, 'committed shall heavier']
[0.2114708233413269, 'applicable time criminal']
[0.2114708233413269, 'heavier penalty imposed']
[0.2114708233413269, 'imposed applicable time']
[0.2114708233413269, 'penalty imposed applicable']
[0.2114708233413269, 'time committed shall']
[0.2114708233413269, 'shall heavier penalty']
[0.21120246659815, 'hungarian forints rate']
[0.21120246659815, 'converted hungarian forints']
[0.20947947524333474, 'law according expression']
[0.20947947524333474, 'receive information basically']
[0.20928406528508536, 'clearly defined law']
[0.20893761181530962, 'republic finland lodged']
[0.20893761181530962, 'finland european court']
[0.2089153033545061, 'hold free elections']
[0.2088651659317707, 'administration justice intermediaries']
[0.2088651659317707, 'central position administration']
[0.2088651659317707, 'justice intermediaries public']
[0.2088651659317707, 'position administration justice']
[0.20873735793973516, 'expression necessary democratic']
[0.2084744692051237, 'violation article 13']
[0.2081702285230639, 'taking discussion matters']
[0.20784251719503513, 'criminal offence national']
[0.20784251719503513, 'international law time']
[0.20784251719503513, 'criminal offence account']
[0.20784251719503513, 'held guilty criminal']
[0.20784251719503513, 'offence national international']
[0.2074122435797492, 'aims prescribed law']
[0.20727568888285594, 'losses non pecuniary']
[0.20643250105797717, 'prosecutor istanbul state']
[0.20606372045220966, 'role played press']
[0.20553557154276578, 'date settlement plus']
[0.20553557154276578, 'settlement plus tax']
[0.20546215784451424, 'conviction disproportionate aims']
[0.2051377765711959, 'article 10 european']
[0.2040321765576045, 'suspicion having committed']
[0.20394558236231275, '10 court task']
[0.2032764032676298, 'head international law']
[0.2031532777935656, 'taken conjunction article']
[0.20314748201438848, 'finland judgment strasbourg']
[0.20314748201438848, 'application republic finland']
[0.20266561317420054, 'petzold deputy registrar']
[0.20266561317420054, 'registrar mr petzold']
[0.20266561317420054, 'eissen registrar mr']
[0.20266561317420054, 'mr petzold deputy']
[0.20186203977994074, 'press taking discussion']
[0.20186203977994074, 'dissuade press taking']
[0.201847841391379, 'domestic courts failed']
[0.20176919688738804, 'offence account act']
[0.20169496951707547, 'interests public safety']
[0.2012444098775034, 'reliable respect allegations']
[0.20063813748614823, 'circumstances particular case']
[0.2002002171847428, 'applicant respect costs']
[0.19933544689671995, 'afforded discretion manner']
[0.19933544689671995, 'appropriate relief contracting']
[0.19933544689671995, 'states afforded discretion']
[0.19933544689671995, 'contracting states afforded']
[0.19933544689671995, 'relief contracting states']
[0.19911724941034825, 'appropriate advice foresee']
[0.19906981903464013, 'enjoy certain margin']
[0.19905697063970446, 'information opinions communications']
[0.19905697063970446, 'opinions communications prior']
[0.19905697063970446, 'receive information opinions']
[0.1990069915898267, 'regarded independent impartial']
[0.19874100719424462, 'news verlags gmbh']
[0.1986592544146501, 'x2011 mentioned months']
[0.1986592544146501, 'bulgarian levs rate']
[0.1986592544146501, 'converted bulgarian levs']
[0.1986592544146501, 'expiry x2011 mentioned']
[0.19857583321098218, 'ukraine european court']
[0.19857583321098218, 'ukrainian government government']
[0.19840969329799316, 'hungary judgment strasbourg']
[0.19833788141900274, 'extent impair essence']
[0.19833788141900274, 'impair essence deprive']
[0.19833788141900274, 'essence deprive effectiveness']
[0.19789113763933905, 'mass media shall']
[0.1971911948385444, 'law meaning article']
[0.19709232613908875, 'aim measure question']
[0.19709232613908875, 'measure question individual']
[0.19709232613908875, 'scrutiny individuals concerned']
[0.19709232613908875, 'individuals concerned public']
[0.19709232613908875, 'open scrutiny individuals']
[0.19676258992805754, 'did pose threat']
[0.19676258992805754, 'submitted court remedies']
[0.19676258992805754, 'court remedies exhausted']
[0.196707851110416, 'national authority notwithstanding']
[0.196707851110416, 'notwithstanding violation committed']
[0.196707851110416, 'violation committed persons']
[0.196707851110416, 'authority notwithstanding violation']
[0.196707851110416, 'committed persons acting']
[0.196707851110416, 'persons acting official']
[0.19650565262076053, 'redress breach convention']
[0.19646505018207655, '16 december 2008']
[0.19625277221831558, 'president marc andr\\xe9']
[0.1962329790147121, 'set inter alia']
[0.19519946352948037, 'poland lodged court']
[0.1951991038747949, 'matters liable offend']
[0.1951991038747949, 'regulating freedom expression']
[0.1947964355788097, 'judgments decisions 1998']
[0.19436672883915088, 'tax chargeable costs']
[0.1939404806554215, 'basis domestic law']
[0.19375408763897972, 'task substitute view']
[0.1935251798561151, 'values democratic societies']
[0.19347379239465567, 'determine interference question']
[0.1933952837729816, 'finds disputed parties']
[0.19332699076790072, 'society achieving aim']
[0.19295332964397713, 'application republic bulgaria']
[0.1926669190963019, 'purposes article 10']
[0.1925475748433511, 'levs rate applicable']
[0.19245209892691903, 'teaching practice observance']
[0.19245209892691903, 'belief worship teaching']
[0.19245209892691903, 'worship teaching practice']
[0.19245209892691903, 'religion belief worship']
[0.19182472204054937, 'better position international']
[0.19140093330740812, 'articles press debate']
[0.19136690647482016, 'means used domestic']
[0.19136690647482016, 'used domestic legal']
[0.19058286305087666, 'restriction making assessment']
[0.18960431654676257, 'know wording relevant']
[0.18960431654676257, 'satisfied individual know']
[0.189568345323741, 'objectives proposed station']
[0.189568345323741, 'proposed station potential']
[0.189568345323741, 'station potential audience']
[0.189568345323741, 'necessary place restrictions']
[0.189568345323741, 'place restrictions freedom']
[0.18943473792394655, 'originated application swiss']
[0.18943473792394655, 'swiss government government']
[0.18935312914716768, 'criminal offence committed']
[0.18921921286500212, 'discretion manner conform']
[0.1889194526731556, 'interference corresponded pressing']
[0.18888431897406163, 'freedom carries duties']
[0.18888431897406163, 'exercise freedom carries']
[0.1885528162835585, 'level remedy enforce']
[0.18814948041566745, '12 october 2010']
[0.18787255909558068, 'margin subject european']
[0.18776978417266185, 'application republic hungary']
[0.1873671517331589, 'july 1997 reports']
[0.18693706452161105, 'right freedom thought']
[0.18680731090803035, 'subject exceptions narrowly']
[0.18679793007699103, 'pecuniary damage court']
[0.1866843120415605, 'direct continuous contact']
[0.18607237115335665, 'obligations article 10']
[0.1860511590727418, 'way restore far']
[0.1860511590727418, 'situation existing breach']
[0.1860511590727418, 'restore far possible']
[0.1860511590727418, 'possible situation existing']
[0.18601600201320426, 'private life court']
[0.18594176383031508, 'state legal obligation']
[0.18594176383031508, 'imposes respondent state']
[0.18594176383031508, 'respondent state legal']
[0.18567453729324235, 'limits freedom expression']
[0.1854388489208633, 'enjoyment right respect']
[0.1854388489208633, 'individual measures adopted']
[0.1854388489208633, 'legal obligation just']
[0.1854388489208633, 'measures adopted domestic']
[0.1854388489208633, 'adopted domestic legal']
[0.1854388489208633, 'general appropriate individual']
[0.1854388489208633, 'ministers general appropriate']
[0.18533744433025007, 'obligation article convention']
[0.18502161021898814, 'art 10 convention']
[0.18487473472057234, 'freedoms convention polish']
[0.1848456718496171, 'choose subject supervision']
[0.18412769784172664, 'exercise caution measures']
[0.1841276978417266, 'budapest regional court']
[0.1841276978417266, 'democratic society 23']
[0.1841276978417266, 'issue genuine public']
[0.1841276978417266, 'rights point issue']
[0.18400195098158761, 'question field designed']
[0.18395283772981616, 'legitimate aim measure']
[0.18284449363586053, 'democratic society achievement']
[0.1827399487659339, 'appropriate legal advice']
[0.1823299947827997, 'article 10 does']
[0.18206008110178523, 'meaning article convention']
[0.18172423387257045, 'reporting adopted journalists']
[0.18142985611510792, 'burden proof satisfied']
[0.18139644455720058, 'decision court shall']
[0.1813626745662294, 'question proportionate legitimate']
[0.18057553956834532, 'effective political democracy']
[0.18054128126070573, 'criminal proceedings provision']
[0.18054128126070573, 'proceedings provision information']
[0.18054128126070573, 'protection privacy context']
[0.18032181397738953, '312 criminal code']
[0.17990824731519137, 'security court holds']
[0.17949640287769786, 'court korkein oikeus']
[0.17949640287769786, 'supreme court korkein']
[0.17949640287769786, 'korkein oikeus h\\xf6gsta']
[0.17949640287769786, 'oikeus h\\xf6gsta domstolen']
[0.17949640287769786, 'freedoms convention finnish']
[0.17923479398299538, 'republic hungary lodged']
[0.17923479398299538, 'hungary european court']
[0.17923479398299538, 'hungarian government government']
[0.17817055256318504, 'assess pressing social']
[0.17797454344216937, 'bulgarian national born']
[0.17770175197948793, 'deputy registrar president']
[0.1774662461811373, 'requirements protection weighed']
[0.17732177894048398, 'article convention hearings']
[0.17732177894048398, 'consonant requirement article']
[0.1772867420349435, 'compatible article 10']
[0.17697841726618704, 'injunction einstweilige verf\\xfcgung']
[0.17678165160179546, 'force relevant time']
[0.1764840641453318, '50 art 50']
[0.1764840641453318, 'article 50 art']
[0.17625899280575538, 'national margin appreciation']
[0.17605755395683456, 'able play vital']
[0.17592822293889027, 'article 10 art']
[0.17576847612818836, 'assume significance present']
[0.175663019879954, 'domestic legal order']
[0.1752399533157977, 'principle sufficient deprive']
[0.174491759051775, 'parties submissions government']
[0.1740825826733571, 'wider limits acceptable']
[0.173962287895631, 'degree content instrument']
[0.17380432388782852, 'national authorities assess']
[0.1734761403111061, 'court appeal dismissed']
[0.17297926364790522, 'notes clear undisputed']
[0.17272119804156671, 'remedy national authority']
[0.17272119804156671, 'effective remedy national']
[0.1726200666472909, 'respect private family']
[0.17241379310344826, 'relevant provisions law']
[0.17211587872559095, 'national international law']
[0.17188990983070473, 'grant appropriate relief']
[0.1716993972389656, 'interpret apply domestic']
[0.17162173875357545, 'shall offence punishable']
[0.17154952345131683, 'rights guaranteed article']
[0.17088347259412198, 'case determine reasons']
[0.1706869798279024, 'appeal hovioikeus hovr\\xe4tten']
[0.17066577951511622, 'mr eissen registrar']
[0.17063127345826296, 'unless formulated sufficient']
[0.1703312350119904, 'freedom expression subject']
[0.17018193137797455, 'government decided examine']
[0.17004655099449853, '10 convention unless']
[0.16986767728674204, 'disproportionate legitimate aim']
[0.16974105444708273, 'essential role played']
[0.1691482634787692, '000 turkish liras']
[0.16900815012325804, 'article 10 constitutes']
[0.16764311323218653, 'application article 50']
[0.1676394733269988, 'issue field designed']
[0.16738250620877346, 'partial reparation consequences']
[0.16684133008553786, 'supervisory jurisdiction place']
[0.16637858544333367, 'open discussion matters']
[0.16620632065775953, 'article 17 convention']
[0.16620632065775953, 'article 10 determined']
[0.16615279205207265, 'apply domestic law']
[0.16613869398308512, 'substance afforded redress']
[0.16613869398308512, 'expressly substance afforded']
[0.16590918881661137, 'subject european supervision']
[0.16576868375429524, 'commenting court proceedings']
[0.1654961744889802, 'access information public']
[0.1654961744889802, 'act 731 1999']
[0.16464542651593012, 'compliance domestic law']
[0.16424360511590727, 'convention particular protection']
[0.16424360511590727, 'cases particular consideration']
[0.16424360511590727, 'convicted cases particular']
[0.16424360511590727, 'enabling identification persons']
[0.16424360511590727, 'identification persons referred']
[0.16424360511590727, 'parties minors vulnerable']
[0.16424360511590727, 'persons victims witnesses']
[0.16424360511590727, 'privacy accordance article']
[0.16424360511590727, 'suspects accused convicted']
[0.16346922462030375, 'prove necessary protect']
[0.16327562949640287, 'security court lack']
[0.16314333148865523, 'right violations alleged']
[0.1630695443645084, 'international labour organisation']
[0.1630695443645084, 'existed special circumstances']
[0.1630695443645084, 'fact exhausted reason']
[0.1630695443645084, 'circumstances case existed']
[0.1630695443645084, 'government fact exhausted']
[0.1630695443645084, 'case existed special']
[0.1630695443645084, 'exhausted reason inadequate']
[0.16285305089261923, 'jurisdiction contracting states']
[0.16254362846356576, 'confidence conditions free']
[0.16254362846356576, 'conditions free undue']
[0.16254362846356576, 'free undue perturbation']
[0.16254362846356576, 'public confidence conditions']
[0.16253837321022663, 'andr\\xe9 eissen registrar']
[0.16245068461359943, 'gives central position']
[0.16245068461359943, 'public courts position']
[0.1624300559552358, 'guaranteed article protocol']
[0.1624300559552358, 'relevant rules decisions']
[0.1624300559552358, 'rules decisions applying']
[0.1624300559552358, 'regards relevant rules']
[0.1624300559552358, 'supervision regards relevant']
[0.16210595160235447, 'measure taken legal']
[0.16210595160235447, 'legal authority authority']
[0.16210595160235447, 'taken legal authority']
[0.16207373084583182, 'governed rule law']
[0.1614896318239526, 'proportionality injury reputation']
[0.1614896318239526, 'injury reputation suffered']
[0.1614896318239526, 'relationship proportionality injury']
[0.16146119249178972, 'measure favourable applicant']
[0.16092910795330678, 'reasonable relationship proportionality']
[0.1607961418475839, 'thirty thousand french']
[0.16022340022718667, 'admittedly place national']
[0.16020516919797495, 'acknowledged expressly substance']
[0.16020516919797495, 'authorities acknowledged expressly']
[0.16020516919797495, 'unless national authorities']
[0.16020516919797495, 'afforded redress breach']
[0.16009617338723547, 'courts interpret apply']
[0.16007194244604314, 'defamation action applicant']
[0.15998119618449164, '10 decisions delivered']
[0.15950077775617344, 'inform public matters']
[0.15939324012488124, 'marc andr\\xe9 eissen']
[0.15880525151862945, 'aim aims prescribed']
[0.15839180507445894, 'declares unanimously application']
[0.15839180507445894, 'unanimously application admissible']
[0.15819934656301804, 'particularly strong reasons']
[0.15810428580212751, 'legal basis interference']
[0.15800359712230216, 'duties responsibilities context']
[0.15800359712230216, 'responsibilities context religious']
[0.15800359712230216, 'authorities limited margin']
[0.15789199965328943, 'state governed rule']
[0.1577584248390761, 'heavily balance determining']
[0.1577584248390761, 'restriction proportionate legitimate']
[0.15769202819562533, 'national courts prevention']
[0.15769202819562533, 'courts prevention redress']
[0.157673860911271, 'shall secure jurisdiction']
[0.15766023544800523, 'argued instance court']
[0.15766023544800523, 'reason award applicant']
[0.15748396757706956, 'convention holds need']
[0.15718517622876488, 'moldova judgment strasbourg']
[0.1571156867609361, 'award damages defamation']
[0.15701137414091076, 'interpreted necessity restrictions']
[0.15686003026846815, 'code civil procedure']
[0.15671800587698853, 'european supervision regards']
[0.15662264708780918, 'protection personality rights']
[0.1561592830998359, 'fundamental freedoms best']
[0.1561592830998359, 'common understanding observance']
[0.1561592830998359, 'democracy common understanding']
[0.1561592830998359, 'hand effective political']
[0.1561592830998359, 'political democracy common']
[0.1561592830998359, 'understanding observance human']
[0.15590727418065548, 'court declared application']
[0.15572214497309714, 'concerned public large']
[0.15497601918465229, 'radio television act']
[0.15473514605243704, 'non governmental organisation']
[0.15469539262207252, 'paragraph applicable information']
[0.15469539262207252, 'subject paragraph applicable']
[0.15449205521079318, 'authority high contracting']
[0.15435508735868447, 'interference entail violation']
[0.1542115589824791, 'value judgment statement']
[0.1542029534267323, 'reasons provided measure']
[0.1542029534267323, 'application question practice']
[0.1542029534267323, 'interpretation application question']
[0.1542029534267323, 'limiting access information']
[0.1542029534267323, 'strong reasons provided']
[0.1542029534267323, 'question practice 26']
[0.15384896543731558, 'article convention provides']
[0.15295326763799044, 'fifth section case']
[0.15269417119365733, 'democracy rule law']
[0.15218594355285003, 'freedoms convention ukrainian']
[0.15218594355285003, 'assessment necessity measure']
[0.15194244604316545, 'press imparting information']
[0.1515905758805278, 'months years imprisonment']
[0.15148918863055988, 'regarded law unless']
[0.15148918863055988, 'law unless formulated']
[0.1513452159620618, 'convention hearings public']
[0.15112909672262187, 'convention ukrainian national']
[0.15025178023653415, 'court accepts applicant']
[0.14932240254308182, 'freedom democratic society']
[0.1491847274531472, 'vi alleged violation']
[0.14880403369612, 'precision required domestic']
[0.14880403369612, 'required domestic legislation']
[0.14880403369612, 'level precision required']
[0.14855560638194648, 'freedom thought conscience']
[0.14824018647677276, 'contracting party completely']
[0.14824018647677276, 'internal law said']
[0.14824018647677276, 'party completely partially']
[0.14824018647677276, 'conflict obligations arising']
[0.14824018647677276, 'convention internal law']
[0.14824018647677276, 'partially conflict obligations']
