[1.5686551159771995, 'acts security forces']
[0.4274191597274459, 'international child abduction']
[0.42627219811559974, 'south east turkey']
[0.4261496981803496, 'means employed aim']
[0.4260262664165103, 'liberty save following']
[0.4260262664165103, 'deprived liberty save']
[0.4260262664165103, 'shall deprived liberty']
[0.4260262664165103, 'save following cases']
[0.4258452581234223, 'issue fall ambit']
[0.4258452581234223, 'facts issue fall']
[0.42553751761003805, 'freedoms convention polish']
[0.4254490953397597, 'article hague convention']
[0.4254383127385651, 'existed statutory regulate']
[0.42543831273856497, 'public authorities interference']
[0.4250676243947901, 'court s\\u0105d rejonowy']
[0.4245764700745543, 'forth convention violated']
[0.4245764700745543, 'violated shall effective']
[0.4245764700745543, 'convention violated shall']
[0.4245764700745543, 'shall effective remedy']
[0.42277951933124347, 'converted turkish liras']
[0.42220257392671184, 'facto family ties']
[0.42106068810158626, 'afforded discretion manner']
[0.42106068810158626, 'states afforded discretion']
[0.42064252805130453, 'remedy national authority']
[0.42058068372501045, 'russian federation european']
[0.42058068372501045, 'federation european court']
[0.42049420633812645, '25 october 1980']
[0.4202148962148962, 'following cases accordance']
[0.4199247920062212, 'difficulties spouse likely']
[0.4199247920062212, 'situation length marriage']
[0.4199247920062212, 'applicant stay country']
[0.4199247920062212, 'children marriage age']
[0.4199247920062212, 'expelled time elapsed']
[0.4199247920062212, 'knew offence time']
[0.4199247920062212, 'nationalities various persons']
[0.4199247920062212, 'period nationalities various']
[0.4199247920062212, 'relationship children marriage']
[0.4199247920062212, 'seriousness difficulties spouse']
[0.4199247920062212, 'spouse knew offence']
[0.4187368681250772, 'private life meaning']
[0.4185839431620796, 'measures depriving person']
[0.4181863395225464, 'hindered acts omissions']
[0.41816415735794066, 'authorities determining appropriate']
[0.41803002409844664, 'interference right respect']
[0.418025996087359, 'procedure prescribed law']
[0.41728494192426435, 'commission human rights']
[0.41691566394788554, 'margin appreciation accorded']
[0.41682921852683125, 'application unless facts']
[0.41682921852683125, 'room application unless']
[0.41666795298310316, 'effective remedy national']
[0.416083703635515, 'respect human dignity']
[0.41565452091767885, 'release pending trial']
[0.4156092431954502, 'regional court s\\u0105d']
[0.4143197256906256, 'person shall deprived']
[0.4143197256906256, 'security person shall']
[0.41419779968416104, 'cultural family ties']
[0.41419779968416104, 'social cultural family']
[0.41298261125847335, 'reputation attain certain']
[0.41298261125847335, 'attain certain level']
[0.41298261125847335, 'personal enjoyment right']
[0.41298261125847335, 'come play attack']
[0.41298261125847335, 'manner causing prejudice']
[0.41298261125847335, 'prejudice personal enjoyment']
[0.41298261125847335, 'causing prejudice personal']
[0.41298261125847335, 'order article come']
[0.4121942773683255, 'substitute domestic authorities']
[0.411471649947149, 'permanent residence permit']
[0.41111751816399483, 'official gazette bundesgesetzblatt']
[0.41111751816399483, 'person sex attained']
[0.41111751816399483, 'repeal article 209']
[0.41111751816399483, 'sentenced imprisonment months']
[0.41111751816399483, 'fornicates person sex']
[0.41111751816399483, 'court article 209']
[0.41111751816399483, 'criminal code unconstitutional']
[0.41111751816399483, 'gazette bundesgesetzblatt 134']
[0.41111751816399483, 'heterosexual lesbian relations']
[0.41111751816399483, 'male person attaining']
[0.41111751816399483, 'sex attained age']
[0.41111751816399483, 'review innsbruck regional']
[0.41111751816399483, 'amendment published official']
[0.41111751816399483, 'article 209 criminal']
[0.41111751816399483, 'decided repeal article']
[0.41111751816399483, 'force 14 august']
[0.41111751816399483, 'parliament decided repeal']
[0.41111751816399483, 'bundesgesetzblatt 134 2002']
[0.41111751816399483, 'person attaining age']
[0.41111751816399483, '209 criminal code']
[0.41111751816399483, 'adolescents age bracket']
[0.41111751816399483, 'follows male person']
[0.4108292610552403, 'interference applicant right']
[0.41050074854484125, 'protection arbitrary interference']
[0.4103423133493407, 'taken exercise power']
[0.41033912324234906, 'authorities respondent state']
[0.41015536187949986, 'efficient criminal law']
[0.4088748894783378, 'real existence practice']
[0.4085706847075168, 'discriminatory objective reasonable']
[0.4085608779320747, 'protocol natural legal']
[0.4085608779320747, 'article protocol natural']
[0.40778928153789107, 'breach rights custody']
[0.4077599209445052, 'occupied lawfully established']
[0.4077599209445052, 'lawfully occupied lawfully']
[0.40648075130833755, 'took place public']
[0.4064596660945545, 'convention polish national']
[0.4058520250670886, 'event inevitable element']
[0.40566330221502633, 'data vital principle']
[0.40566330221502633, 'health data vital']
[0.40566330221502633, 'confidentiality health data']
[0.40566330221502633, 'vital principle legal']
[0.40426105334827445, 'capable leading identification']
[0.40425126597540395, 'discretion manner conform']
[0.4039533926867488, 'republic poland lodged']
[0.4033035929587653, 'continuous links specific']
[0.4033035929587653, 'links specific place']
[0.4033035929587653, 'existence sufficient continuous']
[0.4033035929587653, 'sufficient continuous links']
[0.40185045723507257, 'substantive provisions convention']
[0.4017222158151693, 'given practical demands']
[0.40022540192525613, 'professional business nature']
[0.40002242781048497, 'unjustifiably hindered acts']
[0.40002242781048497, 'exercise unjustifiably hindered']
[0.39955946453224134, 'private life correspondence']
[0.3991340224761975, 'family life spouse']
[0.39855873973521033, 'paragraph article shall']
[0.39846451722719467, 'pending trial release']
[0.39846451722719467, 'conditioned guarantees appear']
[0.39846451722719467, 'trial release conditioned']
[0.39846451722719467, 'release conditioned guarantees']
[0.39846451722719467, 'guarantees appear trial']
[0.3978779840848806, 'afford individual adequate']
[0.3978779840848806, 'executions order 1995']
[0.3978779840848806, 'appealed court interference']
[0.3978779840848806, 'civil code executions']
[0.3978779840848806, 'general terms serve']
[0.3978779840848806, 'leave flat amounted']
[0.3978779840848806, 'obligation applicant leave']
[0.3978779840848806, 'parties obligation applicant']
[0.3978779840848806, 'scope powers manner']
[0.3978779840848806, 'serve sufficient legal']
[0.3978779840848806, 'applicant leave flat']
[0.3978779840848806, 'disputed parties obligation']
[0.3978779840848806, 'exercise afford individual']
[0.3978779840848806, 'powers state agents']
[0.3978779840848806, 'terms serve sufficient']
[0.3978779840848806, 'clarity scope powers']
[0.3978779840848806, 'code executions order']
[0.3978779840848806, 'home based relevant']
[0.3978779840848806, 'manner exercise afford']
[0.3978779840848806, 'wide powers state']
[0.3978779840848806, 'formulated vague general']
[0.3978779840848806, 'powers manner exercise']
[0.3978779840848806, 'vesting wide powers']
[0.39725216802661695, 'place public human']
[0.3971816976127321, 'home office guidelines']
[0.39676481626369986, 'practice law particular']
[0.39676296650884324, 'rights obligations entitled']
[0.3967095499435838, 'defined convention requires']
[0.3958942281717339, 'federation lodged court']
[0.3957795926221605, 'european commission human']
[0.39539871436423163, 'sufficient purposes paragraph']
[0.3940087119460735, 'applied purpose prescribed']
[0.3940087119460735, 'freedoms shall applied']
[0.39394701686167943, 'established case law']
[0.3937831125245375, 'contracting states afforded']
[0.39348088569445633, 'based sexual orientation']
[0.39340185676392575, 'case fall ambit']
[0.3928920444346941, 'conferred competent authorities']
[0.3928920444346941, 'competent authorities manner']
[0.39222200390782763, 'human rights commission']
[0.3915141194834681, 'article 14 taken']
[0.3913014884801719, 'solidity social cultural']
[0.39010034338823435, 'purposes article 14']
[0.3899851200103513, '000 converted turkish']
[0.38891681467332406, 'leading identification punishment']
[0.3888305810946464, 'russian federation lodged']
[0.3887690558778092, 'aim answers pressing']
[0.38852785145888596, 'violation article 13']
[0.3883427818519096, 'circumstances existence sufficient']
[0.3883427818519096, 'factual circumstances existence']
[0.3881998709584917, 'difference treatment based']
[0.3879310344827586, 'shall decided speedily']
[0.3879310344827586, 'entitled proceedings lawfulness']
[0.3879310344827586, 'release ordered detention']
[0.3879310344827586, 'proceedings lawfulness detention']
[0.3879310344827586, 'detention shall entitled']
[0.3879310344827586, 'arrest detention shall']
[0.3879310344827586, 'court release ordered']
[0.3879310344827586, 'speedily court release']
[0.3879310344827586, 'decided speedily court']
[0.3879310344827586, 'deprived liberty arrest']
[0.3879310344827586, 'detention shall decided']
[0.3879310344827586, 'liberty arrest detention']
[0.3879310344827586, 'ordered detention lawful']
[0.3879310344827586, 'shall entitled proceedings']
[0.3879310344827586, 'lawfulness detention shall']
[0.38511286004699063, 'amounted inhuman degrading']
[0.38501052699835664, 'fear anguish inferiority']
[0.3847627468317124, 'information relating patient']
[0.3847627468317124, 'provides follows convicted']
[0.3846273869678457, 'connected given form']
[0.3846273869678457, 'form legitimate treatment']
[0.3846273869678457, 'given form legitimate']
[0.38445511151001316, 'court european commission']
[0.38402330428192494, 'article 13 hague']
[0.3833051391066999, 'respect correspondence shall']
[0.382703233328008, 'granted legal aid']
[0.38225617220975316, 'degrading meaning article']
[0.3813289291493585, 'russian government government']
[0.381202739617562, 'activities professional business']
[0.38097588057491827, 'minimum relative depends']
[0.3798056949282541, 'particular circumstances case']
[0.3797300215542707, 'improper indirect acts']
[0.37970717851250024, 'physical social identity']
[0.37746511359704765, 'measure depriving person']
[0.37693344685681845, 'conferred public authorities']
[0.37693344685681845, 'discretion conferred public']
[0.37687303685141005, 'determination civil rights']
[0.37637865402571286, 'family life shall']
[0.3754393751109533, 'originated application republic']
[0.3752253605769231, 'evidence submitted parties']
[0.3743368700265252, 'aware aware circumstances']
[0.3743368700265252, 'applicant aware aware']
[0.3743368700265252, 'stage aware aware']
[0.37433687002652516, 'applicant avails domestic']
[0.37433687002652516, 'cases applicant avails']
[0.37433687002652516, 'avails domestic remedy']
[0.3742728241401982, 'actual breach provision']
[0.3742728241401982, 'provision prerequisite application']
[0.3742728241401982, 'existence actual breach']
[0.37384381950073786, 'according particular circumstances']
[0.37382847038019446, 'existence practice close']
[0.37361130500876416, 'rule finding violation']
[0.3733931850642725, '21 january 2003']
[0.37173707518535104, 'humiliation connected given']
[0.3708475432613363, 'article convention term']
[0.3708475432613363, 'convention term law']
[0.37016971432595486, 'persistence reasonable suspicion']
[0.37012710575928964, 'explanation rise drawing']
[0.37012710575928964, 'satisfactory explanation rise']
[0.3700951248513675, 'means personal identification']
[0.36974371832198893, 'accordance procedure prescribed']
[0.36912377683168757, 'analysed terms positive']
[0.36882534342584805, 'facts case fall']
[0.36833160994470165, 'rise possibility read']
[0.36833160994470165, 'risk reprisals prison']
[0.36833160994470165, 'create risk reprisals']
[0.36833160994470165, 'possibility read conceivably']
[0.36833160994470165, 'reprisals prison staff']
[0.36822560379729163, 'application article 37']
[0.3678015973097941, 'necessary steps facilitate']
[0.36770557029177714, 'integrity individual persons']
[0.36706921264642406, 'regional court constitutional']
[0.3658316032159598, 'struck fair balance']
[0.3652605459057073, 'fall scope private']
[0.36466027341358903, 'responsibility damage act']
[0.3628035905974162, 'state margin appreciation']
[0.362555366974376, 'interference necessary democratic']
[0.362116479206449, 'polish government government']
[0.36153069750032735, 'life guaranteed article']
[0.3608640626896205, 'continue examination application']
[0.3599416164933406, 'violation article unless']
[0.35948609925753927, 'civil rights obligations']
[0.3591954022988505, 'achieve aim aims']
[0.35883683751465834, 'answers pressing social']
[0.35873192436040047, 'custody attributed person']
[0.35873192436040047, 'law state child']
[0.35873192436040047, 'retention child considered']
[0.35873192436040047, 'child considered wrongful']
[0.35873192436040047, 'considered wrongful breach']
[0.35873192436040047, 'rights custody attributed']
[0.35873192436040047, 'wrongful breach rights']
[0.3571932381721036, 'case referred court']
[0.35675259017434086, 'circumstances case intensity']
[0.35675259017434086, 'case intensity duration']
[0.35675259017434086, 'physical area quiet']
[0.35675259017434086, 'distress result circumstances']
[0.35675259017434086, 'area quiet enjoyment']
[0.35675259017434086, 'breach person right']
[0.35675259017434086, 'home prevents enjoying']
[0.35675259017434086, 'noise emissions smells']
[0.35675259017434086, 'respect home confined']
[0.35675259017434086, 'actual physical area']
[0.35675259017434086, 'adequate protection arbitrariness']
[0.35675259017434086, 'breach result breach']
[0.35675259017434086, 'forms interference breach']
[0.35675259017434086, 'interference breach result']
[0.35675259017434086, 'person home include']
[0.35675259017434086, 'prevents enjoying amenities']
[0.35675259017434086, 'respect home prevents']
[0.35675259017434086, 'result breach person']
[0.35675259017434086, 'breaches unauthorised entry']
[0.35675259017434086, 'home confined concrete']
[0.35675259017434086, 'just right actual']
[0.35675259017434086, 'meaning just right']
[0.35675259017434086, 'quiet enjoyment area']
[0.3564856652133703, 'existence family life']
[0.35620210727969354, 'medical data fundamental']
[0.3557642820380854, 'reasonable justification does']
[0.3552362085753618, 'national security considerations']
[0.35443276882268926, 'interference contravene article']
[0.3540377247273799, 'relationships encompass facto']
[0.3540377247273799, 'marriage based relationships']
[0.3540377247273799, 'based relationships encompass']
[0.3540229885057471, 'court longer justified']
[0.3540229885057471, 'established court longer']
[0.35377598136218824, 'demanded special circumstances']
[0.35325929397994493, 'family life article']
[0.35203755329689623, 'legal aid represented']
[0.3518401856763925, 'office instituted criminal']
[0.3517263986013986, 'application list cases']
[0.35144919031294425, 'court notes complaint']
[0.350997150997151, 'minimum degree protection']
[0.3508098651165415, 'article 36 convention']
[0.3501661257283446, 'article right respect']
[0.34953475643130816, 'interpreted light present']
[0.34947192506874203, 'breaches right respect']
[0.3491600353669319, '27110 95 echr']
[0.34863749443959335, 'seriousness offence committed']
[0.34858091445182515, 'rule respect individual']
[0.34858091445182515, 'genuine requirement public']
[0.34858091445182515, 'respect individual liberty']
[0.3483549230675667, 'instrument protection individual']
[0.3483549230675667, 'safeguards practical effective']
[0.34744416409681345, 'law facts case']
[0.347416676277246, 'bulgarian government government']
[0.34652746544464236, 'contact close family']
[0.34643874643874645, 'life includes person']
[0.34600968746396027, 'circumstances lead conclusion']
[0.34585598635488585, 'courts levels jurisdiction']
[0.34490178256756504, 'aim aims concerned']
[0.34479523840331244, 'essentially protecting individual']
[0.3447931006271706, 'right respect home']
[0.34391720223804184, 'effective protection right']
[0.3435912421885537, 'police criminal evidence']
[0.3433756805807623, 'slovenia lodged court']
[0.3432814908224744, 'article court regard']
[0.3430892005477641, 'nature seriousness override']
[0.34298706219888486, 'scope private life']
[0.34291226015363946, 'light relevant principles']
[0.34280147026261015, 'relevant convention complaint']
[0.34280147026261015, 'deal substance relevant']
[0.34280147026261015, 'substance relevant convention']
[0.34273136987737135, 'shall sentenced imprisonment']
[0.34257294429708224, 'applicant house burned']
[0.34214838013012455, 'taken conjunction article']
[0.3419540229885057, 'effective accessible procedure']
[0.3417025862068966, 'republic bulgaria lodged']
[0.3413441564667157, 'regarded arguable terms']
[0.34112770217940025, 'referred court european']
[0.34105634148737596, 'right access child']
[0.34071618037135276, 'case court answer']
[0.34071618037135276, 'court answer questions']
[0.34071618037135276, 'effects possible violation']
[0.34071618037135276, 'obtain secondly effects']
[0.34071618037135276, 'secondly effects possible']
[0.33989781776986594, 'heard addresses mr']
[0.3394341290893015, 'documents submitted government']
[0.339069797197876, 'society legitimate aim']
[0.3384615384615384, 'encompass facto family']
[0.3380977823168492, 'applicant family situation']
[0.3364398881640261, 'non contentious proceedings']
[0.33605386655784536, 'taken article requires']
[0.33558165971959075, 'turkish republic northern']
[0.33558165971959075, 'republic northern cyprus']
[0.3353981709419375, 'prescribed law lawful']
[0.3349741549343671, 'convention rule 44']
[0.3349260067452695, 'court task substitute']
[0.33445683173450863, 'constitutes home attracts']
[0.33445683173450863, 'protection article depend']
[0.33445683173450863, 'home attracts protection']
[0.33445683173450863, 'attracts protection article']
[0.33445683173450863, 'article depend factual']
[0.33445683173450863, 'depend factual circumstances']
[0.3343762044027296, 'domestic law relates']
[0.3343762044027296, 'law relates quality']
[0.33432601880877744, 'period detention reasonable']
[0.3343233051455863, 'sought realised contracting']
[0.33360538665578454, 'limited interests rights']
[0.3331746355619035, 'fundamental provisions convention']
[0.33283619438466544, 'ties parties living']
[0.33283619438466544, 'family ties parties']
[0.33279656468062263, 'exercise right individual']
[0.33244916003536695, 'convention stated number']
[0.33125184202770414, 'ties family maintained']
[0.33120653810308986, 'reasons way justification']
[0.33120653810308986, 'sexual orientation require']
[0.33101286195441443, 'decided examine merits']
[0.3308964654633284, 'involving interference property']
[0.3308964654633284, 'statutory basis authorisation']
[0.3308964654633284, 'adopted authorisation process']
[0.3308964654633284, 'authorisation police surveillance']
[0.3308964654633284, 'basis authorisation police']
[0.3308964654633284, 'interference property wireless']
[0.3308964654633284, 'provides statutory basis']
[0.3308964654633284, 'relating authorisation surveillance']
[0.3308964654633284, 'surveillance operations including']
[0.3308964654633284, 'telegraphy relevant sections']
[0.3308081943382937, 'relates quality law']
[0.3307696345013303, 'family life immigration']
[0.33061888588131294, 'exhaust domestic remedies']
[0.3295214016217151, 'listed necessary democratic']
[0.32891246684350134, 'bicos beteiligungen gmbh']
[0.32891246684350134, '11 january 2006']
[0.3286231884057971, 'order achieve aim']
[0.32860136883125385, 'margin appreciation left']
[0.3285619323853229, 'article convention iii']
[0.32852126786634356, 'notions private life']
[0.327786696481001, 'applicant government filed']
[0.3276041666666667, 'convention instrument protection']
[0.3276041666666667, 'purpose convention instrument']
[0.32716931037001773, 'effective official investigation']
[0.3267524752624452, 'follows shall subjected']
[0.3266481205926118, 'protecting individual arbitrary']
[0.32660825764274043, 'protection personal data']
[0.3264329373774651, 'legal discretion granted']
[0.3263925729442971, 'taken public care']
[0.3254344739535754, 'addition primarily negative']
[0.3253757736516357, 'respecting confidentiality health']
[0.3252135400189814, 'court inhuman inter']
[0.3252135400189814, 'treatment held court']
[0.3252135400189814, 'held court inhuman']
[0.32465497948526667, 'treatment contrary article']
[0.3246525582172, 'purposes article 13']
[0.3242209350583734, 'unauthorised entry person']
[0.32419047619047614, 'clarity scope manner']
[0.3239322254100579, 'court shall continue']
[0.3239322254100579, 'examination application respect']
[0.3239322254100579, 'shall continue examination']
[0.3239322254100579, 'protocols thereto requires']
[0.3238930362997195, 'conditions applicant detention']
[0.3237600900711791, 'law notion necessity']
[0.32223596408482685, 'determination criminal charge']
[0.3220078438278467, 'convention taken conjunction']
[0.3218937072301652, 'applicant family life']
[0.3212969310330149, '59 appeared court']
[0.3212969310330149, 'rule 59 appeared']
[0.32058189655172414, 'matters affecting fundamental']
[0.32058189655172414, 'rights contrary rule']
[0.3205209530854656, 'liberty security person']
[0.3204756954756955, '24 march 1988']
[0.3202729959687866, 'court does consider']
[0.32003858210754765, 'detention reasonable assessed']
[0.31997449731439875, 'right liberty security']
[0.31934675329527196, 'receive applications person']
[0.31898252057403254, 'promptness reasonable expedition']
[0.3184079601990049, 'arguable terms convention']
[0.3177085395304644, 'bulgaria lodged court']
[0.3174535809018567, 'drawn accordance relevant']
[0.31729402763658116, 'court considers applicant']
[0.31668140288829943, 'article accordance law']
[0.31603525972816116, 'representative russian federation']
[0.3149301914338001, 'affecting fundamental rights']
[0.3147656940760389, 'prison authorities prison']
[0.3141057999715244, 'interference accordance law']
[0.31399889100485917, 'decided notice application']
[0.3123873603268052, 'grant appropriate relief']
[0.3122868510799545, 'temporary residence permit']
[0.3119347355800558, 'application respect human']
[0.31139227152158183, 'fair balance competing']
[0.3106483497631207, 'fundamental importance person']
[0.3106483497631207, 'person enjoyment right']
[0.3106483497631207, 'importance person enjoyment']
[0.31053773812394503, 'aim aims legitimate']
[0.3103355204988599, 'effective safeguards abuse']
[0.3090056571441985, 'fall ambit article']
[0.3086354258768052, 'accordance relevant legal']
[0.3086185337840967, 'grievances regarded arguable']
[0.3086185337840967, 'respect grievances regarded']
[0.30841260404280624, 'systems contracting parties']
[0.30808100802954125, 'authorities prison officials']
[0.30782678859601936, 'freedoms concerned taken']
[0.307526525198939, 'law required detailed']
[0.30714612112903794, 'called decide violation']
[0.30714612112903794, 'basis reasons given']
[0.30714612112903794, 'decide violation article']
[0.30714612112903794, 'essentially basis reasons']
[0.3060608685608686, 'corresponds pressing social']
[0.3060608685608686, 'implies interference corresponds']
[0.3056819768253525, 'child born relationship']
[0.3051724137931035, 'follows right life']
[0.30485558502799887, 'appropriate measures secure']
[0.3047153788905215, 'notion family life']
[0.3037145242901869, 'amounted degrading treatment']
[0.30370011520402707, 'court notes government']
[0.3030906768837803, 'article 18 convention']
[0.3028693171884288, 'criminal evidence act']
[0.30269909688013136, 'facts mentioned applicant']
[0.30269602683395785, 'reasonably demanded special']
[0.3023305528409884, 'kingdom great britain']
[0.3023305528409884, 'great britain northern']
[0.3023305528409884, 'britain northern ireland']
[0.3019720908776381, 'court examine decision']
[0.30163082829425714, 'observations merits rule']
[0.30161468929463575, 'convention rights child']
[0.3015868033211433, 'merits rule 59']
[0.3012789758351889, '14 convention taken']
[0.3002255580617562, 'legitimate aim prevention']
[0.3000281608914355, 'accordance article 35']
[0.3, 'grounds applicant initial']
[0.2994653063111481, 'judicial review proceedings']
[0.2993194620819902, '36 convention rule']
[0.2991632315553033, 'decisive national authorities']
[0.2990879916167272, 'authorities strike fair']
[0.29893899204244034, '20 january 2004']
[0.2989389920424403, 'general principles regarding']
[0.2989389920424403, 'practice concerning imposition']
[0.2989389920424403, 'regarding right trial']
[0.29772548902731005, 'discretion conferred competent']
[0.2976127320954907, 'entry person home']
[0.29662161913929036, 'united kingdom great']
[0.29572322961014647, 'law democratic society']
[0.2954407963482374, 'offence committed applicant']
[0.2951778548595525, 'police act 1997']
[0.2948761337811087, 'child abduction hague']
[0.2947454844006568, 'reasonable steps prevent']
[0.294263925729443, 'relationships outside world']
[0.29421906693711963, 'protect right life']
[0.29413019152295855, 'law compatible rule']
[0.2931952021086699, 'considerably case case']
[0.2931886577206774, 'articles 13 14']
[0.29190194290398946, 'europe member states']
[0.29105612976005363, 'aspects private life']
[0.2909666961391099, '95 echr 1999']
[0.2905457995314527, 'pursuant article 35']
[0.29045092838196285, 'contest paternity child']
[0.2897497845883526, 'interests rights freedoms']
[0.2894634239877281, 'scope discretion conferred']
[0.28908782788093135, 'present federal law']
[0.28851505421378376, 'practice close personal']
[0.2884036037192322, 'extended applicant detention']
[0.28801620551539986, 'purposes paragraph article']
[0.28764541270612176, 'council europe member']
[0.287496975936897, 'lawful arrest detention']
[0.28639769184233793, 'appropriate rebuild family']
[0.28639769184233793, 'relations appropriate rebuild']
[0.28639769184233793, 'preserve personal relations']
[0.28639769184233793, 'personal relations appropriate']
[0.2863594086164619, 'treatment objective reasonable']
[0.28588741862242095, 'government filed observations']
[0.28549827650277426, 'criminal code repealed']
[0.284147509578544, 'force competent courts']
[0.284147509578544, 'competent courts interpreted']
[0.2840584073460786, 'meaning article 14']
[0.2839051938050826, 'innsbruck regional court']
[0.2837842617152962, 'terms positive duty']
[0.2837842617152962, 'positive duty state']
[0.28365555525171593, 'law sufficiently clear']
[0.2834371722904201, 'considered necessary example']
[0.2834371722904201, 'necessary example prevent']
[0.2833605386655785, '14 august 2002']
[0.28272493789735165, 'applicant complaint convention']
[0.2824075906937461, 'data fundamental importance']
[0.2822002889352027, 'detention justified given']
[0.2820751446829033, 'undertake hinder way']
[0.2820751446829033, 'way effective exercise']
[0.2820751446829033, 'hinder way effective']
[0.2813708038333108, 'article 37 convention']
[0.28135024323922414, 'convention complaint grant']
[0.28114266156535345, 'complaint grant appropriate']
[0.2808988764044944, 'intervene written procedure']
[0.2808456906903867, 'convention rights freedoms']
[0.2808355437665782, 'authorities assist maintaining']
[0.28055137872840485, 'state positive obligations']
[0.2799820992257033, 'right life article']
[0.2797202797202797, 'object article essentially']
[0.279606802933375, 'meaning article limited']
[0.279606802933375, 'afford degree legal']
[0.279606802933375, 'autonomous concept does']
[0.279606802933375, 'concept home meaning']
[0.279606802933375, 'established home autonomous']
[0.2794757924068269, 'balance struck general']
[0.2789404864198453, 'composition grand chamber']
[0.27869752126589226, 'moral integrity individual']
[0.2782493368700265, 'severe environmental pollution']
[0.27815979320481843, 'forth convention protocols']
[0.277760824602448, 'terms citizens adequate']
[0.2776425618179552, 'court human rights']
[0.27677831072506787, 'considered necessary democratic']
[0.2766180908300132, 'paragraph article accordance']
[0.2765578118885072, 'concerned taken account']
[0.27646969466808446, 'arrest detention person']
[0.2761394566668401, 'prisoner right respect']
[0.27603853935137823, 'protected article convention']
[0.27532174083898225, '1960 code criminal']
[0.27530806164590543, 'croatia lodged court']
[0.27530806164590543, 'croatian government government']
[0.27530806164590543, 'republic croatia lodged']
[0.27530190948481803, 'search carried presence']
[0.27510420613868886, 'convention purposes article']
[0.27464586785978223, 'conjunction article 14']
[0.27414367566325487, 'complaint convention remedy']
[0.27370109996104697, 'european prison rules']
[0.2736992450520302, 'state comply positive']
[0.2728954348736563, 'appearance violation convention']
[0.27234334155909656, 'rights freedoms concerned']
[0.272098664671609, 'state reasonable appropriate']
[0.27202225429656657, 'paragraph article convention']
[0.27198496905393454, 'contrary rule law']
[0.27183994729633676, '\\u0444\\u0435\\u0434\\u0435\\u0440\\u0430\\u043b\\u044c\\u043d\\u044b\\u0439 \\u0437\\u0430\\u043a\\u043e\\u043d \\u043e\\u0442']
[0.27183994729633676, 'finds applicant sufficient']
[0.2708317123489538, 'factor taken account']
[0.2705797002879231, 'authorities knew ought']
[0.2701715511850079, 'strike application list']
[0.2701057348495312, 'nature applicant complaint']
[0.27010451217222603, 'applicant correspondence court']
[0.2700672899455861, 'breach article art']
[0.27006114362436195, 'applicant detained remand']
[0.26997324808995893, 'indicate reasonable clarity']
[0.2699136329990751, 'scope manner exercise']
[0.2698547671324441, 'aims legitimate paragraph']
[0.26910698496905394, 'criminal acts party']
[0.26880988418953045, 'aim prevention disorder']
[0.26868921308576477, 'applicant residence permit']
[0.26847532536312513, 'positive obligation article']
[0.2684350132625995, 'covered notions private']
[0.2684006909236067, 'public authority justified']
[0.2679862395886737, 'appeal points law']
[0.2679068360556564, 'substantive sense formal']
[0.26761704753591165, 'comply positive obligation']
[0.2674007823674369, 'determined according provisions']
[0.2674007823674369, 'chamber determined according']
[0.26730593178563883, 'individual adequate protection']
[0.2672527472527472, 'account circumstances redressed']
[0.2670910698496905, 'broadly similar contexts']
[0.2668269230769231, 'paternity child born']
[0.26598044261451365, 'followed situations obtaining']
[0.26598044261451365, 'requirements vary considerably']
[0.26586692194677675, 'court previously held']
[0.26488649471689796, 'principles international law']
[0.26479699859010203, 'substance convention rights']
[0.26431985386116813, '50 art 50']
[0.26431985386116813, 'article 50 art']
[0.26385971650443485, 'law lawful arrest']
[0.2637315985295735, 'supreme administrative court']
[0.26348254919683495, 'democratic society court']
[0.2631776424879873, 'charged criminal offence']
[0.2630585594776576, 'national authorities utmost']
[0.2630415561450044, 'allegations prison authorities']
[0.2630415561450044, 'concern allegations prison']
[0.26283524904214556, 'filed observations merits']
[0.26264178834952273, 'according provisions article']
[0.26170784268237124, 'private life includes']
[0.2617067534608764, 'judgment ordering applicant']
[0.26170444139194143, 'value added tax']
[0.2613752295449908, 'authorisation process entered']
[0.2613752295449908, 'process entered force']
[0.2607846968726874, 'secured domestic legal']
[0.26040738701766675, 'domestic law compatible']
[0.25942957308715475, 'effective practice law']
[0.2589567527167338, 'obligations article convention']
[0.2585909501211, 'obligation protect right']
[0.25828062300210836, 'time existence real']
[0.25828062300210836, 'existence real immediate']
[0.25828062300210836, 'known time existence']
[0.2582083231170452, 'convention substantial grounds']
[0.2582083231170452, 'state convention substantial']
[0.2579101932550209, 'reimbursed article 41']
[0.2577586206896552, 'balance competing interests']
[0.2572242572242572, 'scope obligation article']
[0.2566850199145432, 'case law court']
[0.2565084978878082, 'absconding gauged solely']
[0.2564655172413793, '98 21 february']
[0.2564655172413793, '42409 98 21']
[0.2562370888288575, 'legal relationship child']
[0.25576412976943486, 'reasonable clarity scope']
[0.2554451488818339, 'ireland lodged court']
[0.2553653243308415, 'application residence permit']
[0.25496874601352215, 'family life court']
[0.2547559966914806, '14 affords protection']
[0.25417553269012155, 'authorities empowered resort']
[0.2537530334668999, 'supreme court cassation']
[0.2535395638843915, 'law accessible person']
[0.2532722870627458, 'applicant represented mr']
[0.2531738484893982, 'judged reasonably expected']
[0.25286556165008345, 'adequate protection arbitrary']
[0.25272620100206306, 'appeals court called']
[0.2526863905325444, 'compliance domestic law']
[0.25249185629857135, 'kingdom government government']
