[0.9977262222561643, 'procedure case originated']
[0.24473990683229818, 'cases concerning aliens']
[0.2445381786718581, 'liberty meaning article']
[0.24448971222198201, 'convention torture cruel']
[0.24428372524752479, 'reads follows deprived']
[0.24394052973513242, 'prosecutor chechen republic']
[0.24361495325008542, 'report cpt inf']
[0.24354169244772414, 'ill treatment applicant']
[0.2433288104929896, 'basis evidence adduced']
[0.24326828063241104, '94 echr 1999']
[0.2431618587332631, 'commissioner human rights']
[0.24297380256294002, 'state provide plausible']
[0.24289508353712644, 'scope article convention']
[0.24284020673486784, 'investigation obtained evidence']
[0.24276318480078524, 'application judicial review']
[0.24245169082125603, 'agent mrs reine']
[0.24223814229249013, 'mr laptev representative']
[0.2418813741277509, 'romania lodged court']
[0.24153090525632703, 'detention lawful victim']
[0.24153090525632703, 'lawful victim arrest']
[0.24151123054143367, 'given fundamental importance']
[0.24150445202235482, 'safeguard interests kin']
[0.24143867341897232, 'sanitary hygienic requirements']
[0.24106696651674162, 'proportionate legitimate aim']
[0.24103586979609173, 'read follows article']
[0.2408549495448439, 'failed exhaust domestic']
[0.24081712708826603, 'declared application partly']
[0.2403846153846154, 'facts relevant grounds']
[0.24015121909949394, 'assessment evidence establishment']
[0.2401467479447869, 'inherent detention arouse']
[0.24006406888061496, 'regional prosecutor office']
[0.2399441990234829, 'june 2005 mayzit']
[0.23986949835061966, 'turkey lodged court']
[0.23942074524403154, 'istanbul turkish government']
[0.23942074524403154, 'practising istanbul turkish']
[0.23924360796234215, 'custody good health']
[0.23912814445020747, 'applicant state health']
[0.23882683792661338, 'furnish necessary facilities']
[0.2388053619465858, 'complete negation guarantees']
[0.2387781803542673, 'arguable purposes positive']
[0.2387781803542673, 'purposes positive obligation']
[0.2384545976540071, 'time rejected accordance']
[0.2382908913992785, 'right fair trial']
[0.2382796755686417, 'criminal charge entitled']
[0.2379776021080369, 'ill treatment treatment']
[0.23782577816205533, 'duty capable binding']
[0.23782577816205533, 'autonomous duty capable']
[0.2376276350461133, 'office opened criminal']
[0.2376077586206897, 'reasonably required purpose']
[0.23758551281755733, 'considers complaints examined']
[0.23758525149190113, 'physical persons deprived']
[0.23746078311534857, 'incumbent state provide']
[0.23746003836317137, 'international human rights']
[0.23743570458074537, 'applicant detention extended']
[0.2374320652173913, 'injuries caused produce']
[0.23653725831779368, 'complained conditions detention']
[0.23640381611605618, 'amounted inhuman degrading']
[0.23612054649758457, 'point concrete situation']
[0.23608695652173917, 'uzbek prosecutor general']
[0.2350987374913253, 'court release ordered']
[0.2350987374913253, 'speedily court release']
[0.2350987374913253, 'release ordered detention']
[0.2350987374913253, 'ordered detention lawful']
[0.2345621303852253, 'shall decided speedily']
[0.2345621303852253, 'entitled proceedings lawfulness']
[0.2345621303852253, 'detention shall entitled']
[0.2345621303852253, 'lawfulness detention shall']
[0.2345621303852253, 'liberty arrest detention']
[0.2345621303852253, 'proceedings lawfulness detention']
[0.2345621303852253, 'shall entitled proceedings']
[0.2345621303852253, 'arrest detention shall']
[0.2345621303852253, 'decided speedily court']
[0.2345621303852253, 'deprived liberty arrest']
[0.2343466864208787, 'interests kin proceedings']
[0.23403108397452532, 'detention shall decided']
[0.23402777777777778, 'fz 15 july']
[0.23399466154536877, 'circumstances court considers']
[0.23306116080715622, 'duration physical mental']
[0.23275549245808347, 'taken conjunction article']
[0.232738614725484, '15 july 1995']
[0.2326712543009071, 'does consider necessary']
[0.23216822961068487, 'inmate square metres']
[0.23212684894666066, 'answered proceedings including']
[0.23200390552420105, 'court considers government']
[0.2316933638443936, 'add probative weight']
[0.23162105751391468, '2005 mayzit russia']
[0.23156199677938807, 'poland lodged court']
[0.23111413043478263, 'applicant received requisite']
[0.2308995346415169, 'respect pecuniary damage']
[0.23085717636022515, 'general obligation release']
[0.23021264665286406, 'documentary evidence submitted']
[0.23021084943639292, 'protect physical persons']
[0.23008438215102975, 'natural light fresh']
[0.22967182274247497, 'competent authority article']
[0.22959944515982428, 'finds direct causal']
[0.22959183673469383, 'redress afforded applicant']
[0.22952586206896552, 'ingushetia moscow rate']
[0.22923161723401866, 'court mindful potential']
[0.22859536608600978, 'application rule 39']
[0.22857904512933408, 'enjoy formal facto']
[0.22857904512933408, 'formal facto independence']
[0.22857900318133614, 'reviewing convention complied']
[0.22853699457386564, 'rights set forth']
[0.22843070652173916, 'terms domestic law']
[0.228393966282165, 'implies inter alia']
[0.22801233275989105, 'good health injured']
[0.22763377926421405, 'meaning second paragraph']
[0.22762274948722494, 'convention account lack']
[0.22740777279638016, 'open criminal investigation']
[0.22730380092972383, 'type duration effects']
[0.22730380092972383, 'effects manner implementation']
[0.22730380092972383, 'implementation measure question']
[0.22730380092972383, 'duration effects manner']
[0.22730380092972383, 'manner implementation measure']
[0.22730380092972383, 'account taken range']
[0.22714740190880173, 'require depart findings']
[0.22711664631833486, 'intense physical mental']
[0.22708181862246138, 'court reiterates examined']
[0.2267147175075564, 'plausible explanation happened']
[0.22658594747191332, 'complaints conditions detention']
[0.22636171604463254, 'determination criminal charge']
[0.22634634387351774, 'applications months final']
[0.22634634387351774, 'applicants lodge applications']
[0.22634634387351774, 'lodge applications months']
[0.2262422360248447, 'did sufficient legal']
[0.22594633627242325, 'refused institute criminal']
[0.2259379499953549, 'federal law 103']
[0.22589233254994126, 'government bore responsibility']
[0.22567888092036453, 'question answered proceedings']
[0.2255714261144744, 'authorities establish existence']
[0.22520369237971938, 'release incumbent state']
[0.22499937638753773, 'obligation release detainees']
[0.22499937638753773, 'construed laying general']
[0.22495337943996593, 'laying general obligation']
[0.22481510533393095, 'family member disappeared']
[0.2246942934782609, 'force ordinance 56']
[0.22387123745819398, 'criminal proceedings police']
[0.22375992063492062, 'positive obligations inherent']
[0.2236024844720497, 'provided specialised training']
[0.2236024844720497, 'facto independence provided']
[0.2236024844720497, 'independence provided specialised']
[0.22359422244812846, 'description conditions detention']
[0.223584823333204, 'treatment provided applicant']
[0.22356315714691674, '25498 94 echr']
[0.2235576923076923, 'claim victim treatment']
[0.22353396395770453, 'factor taken account']
[0.2229813664596273, 'applicants homes possessions']
[0.22270025321146247, 'acknowledged logged custody']
[0.22237103302899414, 'reasonable expedition implicit']
[0.22213238671157376, '65550 01 30']
[0.22199362638854545, 'applicant complained conditions']
[0.2218868656077865, 'court reiterates outset']
[0.2217293219674002, 'courts general rule']
[0.2216859716859717, 'depart findings fact']
[0.2216859716859717, 'general rule courts']
[0.2216859716859717, 'rule courts assess']
[0.2213320465008886, 'follows deprived liberty']
[0.2213064364219594, 'account conditions detention']
[0.22126111660079048, 'treatment state agents']
[0.22098439454214688, 'trial reasonable time']
[0.22095853617592748, 'proper medical examinations']
[0.22095853617592748, 'essential safeguard ill']
[0.2208119199279384, 'having regard circumstances']
[0.22076700849108397, 'force material time']
[0.22055646108942042, 'court extended applicant']
[0.22055032456555546, 'applicant complaint article']
[0.22053662358010181, 'violations articles 13']
[0.22038504053058217, 'temporary detention centre']
[0.21967163271511098, 'criminal case merits']
[0.2196044763309766, 'contravention provisions article']
[0.2196044763309766, 'shall enforceable right']
[0.2196044763309766, 'arrest detention contravention']
[0.2196044763309766, 'detention contravention provisions']
[0.2196044763309766, 'victim arrest detention']
[0.21956521739130436, 'northern ireland lodged']
[0.21939785829919384, 'agent mr wo\\u0142\\u0105siewicz']
[0.2193112003780718, 'afforded square metres']
[0.21925333498023714, 'certain instances respondent']
[0.21918580803937654, 'subsidiary nature task']
[0.21918580803937654, 'nature task recognises']
[0.21918580803937654, 'task recognises cautious']
[0.21891353531379107, 'submissions court awards']
[0.2188372736218233, 'personal space cell']
[0.21875, '16 june 2005']
[0.21873825818572193, 'detainee conduct diminishes']
[0.21873153158894967, 'court does lose']
[0.2187234629755435, '448 civil code']
[0.21848118891766333, 'poor conditions detention']
[0.21847982100641675, 'assessment facts domestic']
[0.21847982100641675, 'substitute assessment facts']
[0.21815890990542558, 'provided adequate medical']
[0.21789257751155378, 'individual arguable claim']
[0.21785187914517318, 'allegedly inadequate medical']
[0.2177938081176175, 'interim measures indicated']
[0.2177768497172292, '01 30 march']
[0.21776320029214644, 'state positive obligations']
[0.21775240347579577, 'iii relevant international']
[0.21752252095601682, 'use lethal force']
[0.2174242424242424, 'facts domestic courts']
[0.21730434782608696, 'irreducible life sentence']
[0.2172578049326535, 'supervision committee ministers']
[0.21723145780051148, '62936 00 december']
[0.21723145780051148, '00 december 2004']
[0.21687917463312886, 'conviction competent court']
[0.21682444305878348, 'facts summarised section']
[0.21678743961352656, 'depart findings mentioned']
[0.21668447439796168, 'conditions detention court']
[0.21659698996655521, 'necessity implies interference']
[0.21659698996655521, 'implies interference corresponds']
[0.21654400664251208, 'state comply interim']
[0.21645151486067118, 'sentenced years imprisonment']
[0.21601471593217836, 'scrutiny safeguard interests']
[0.21600276962422083, 'article shall enforceable']
[0.21586209509786938, 'kingdom government government']
[0.21579613770276068, 'documents submitted government']
[0.21578389305537204, 'adequate medical assistance']
[0.2157704981170832, 'adequacy medical assistance']
[0.21556149846147699, 'effective accessible remedy']
[0.2152100650042626, 'onus government provide']
[0.2152100650042626, 'authorities left premises']
[0.2152100650042626, 'concerned detained authorities']
[0.2152100650042626, 'detained authorities left']
[0.2152100650042626, 'premises subsequently deprived']
[0.2152100650042626, 'subsequently deprived liberty']
[0.2152100650042626, 'left premises subsequently']
[0.21504147381807467, 'united nations convention']
[0.21473456909937888, 'imposes obligation state']
[0.21435972418326113, 'district court extended']
[0.21430669800235017, 'presented applicants took']
[0.21411349181524342, 'appalling conditions detention']
[0.21399456521739127, 'security forces called']
[0.21399456521739127, 'higher level prosecution']
[0.21359432008209187, 'connection court reiterates']
[0.21341226708074534, 'steps required provision']
[0.21340666806020067, 'examples domestic case']
[0.21334918478260867, 'public prosecutor diyarbak\\u0131r']
[0.21332005260714842, 'probatio alleges prove']
[0.21332005260714842, 'incumbit probatio alleges']
[0.2131211180124223, 'psychiatric hospital medical']
[0.21307306718186833, 'according government applicant']
[0.21302004981627168, 'regards criminal law']
[0.21291378458498023, 'measure therapeutic necessity']
[0.21238558352402745, 'individuals particular entitled']
[0.21238558352402745, 'vulnerable individuals particular']
[0.21236440603227796, 'detention apparently structural']
[0.21231670369254102, 'permanent place residence']
[0.21225260030666213, 'convention human rights']
[0.21212437707021575, 'human rights applicants']
[0.21210209627329193, 'evidence substantiate complaint']
[0.21186535764375877, 'procedural limb article']
[0.21100422249410639, 'domestic authorities failed']
[0.21095839698958124, 'subjected treatment contrary']
[0.21091897233201579, 'person claim victim']
[0.21063257820347248, 'unacknowledged detention complete']
[0.2101364758797072, 'authorities obligation account']
[0.20993788819875775, 'extending applicant detention']
[0.20988635223910534, 'conclusions owing lack']
[0.20980739729102746, 'ill treatment state']
[0.20975983880336915, 'instant case court']
[0.2097457627118644, 'adequate effective investigation']
[0.20966005967604429, 'factual conclusions owing']
[0.20963912921107702, 'obligation article 46']
[0.20958747526902471, 'investigation received required']
[0.20950516874429917, 'regard nature violation']
[0.20950246811366782, 'iv application article']
[0.20933618387551617, 'charged criminal offence']
[0.2093103348058591, 'fail arguments issues']
[0.2093103348058591, 'government fail arguments']
[0.2093103348058591, 'shifted government fail']
[0.20895140664961637, 'question assessing effectiveness']
[0.20881871668419336, 'state protect physical']
[0.20866704805491987, 'illusory cases effective']
[0.20866704805491987, 'effective investigation able']
[0.20865384615384616, 'obtained result torture']
[0.20833013611304588, 'positive obligations article']
[0.2078560528409265, 'does lose sight']
[0.2071360099052931, 'evidence capable proving']
[0.20699371846270823, 'preliminary objections similar']
[0.20696479206049145, 'responsibility damage act']
[0.20690272473560517, 'court assessment evidence']
[0.20670232599104316, 'compensation non pecuniary']
[0.20661141468739316, 'affirmanti incumbit probatio']
[0.20661141468739316, 'application principle affirmanti']
[0.20661141468739316, 'principle affirmanti incumbit']
[0.20637118096357226, 'objections similar cases']
[0.20634804548945038, 'essential maintaining public']
[0.20628544423440454, 'safety measures 53']
[0.20628544423440454, 'measures 53 special']
[0.20620204603580564, 'necessity convincingly shown']
[0.20620204603580564, 'convincingly shown exist']
[0.20620204603580564, 'medical necessity convincingly']
[0.20620204603580564, 'satisfy medical necessity']
[0.20583945040466778, 'problems arising conditions']
[0.20583865335778784, 'proceedings police officers']
[0.20579465802888702, 'criminal proceedings instituted']
[0.2053611865942029, 'burden providing plausible']
[0.20532073333257395, 'provisions article shall']
[0.20510014090177134, 'respondent government organise']
[0.20482876121463076, 'net award paid']
[0.20457342083675145, 'particular considerations apply']
[0.20457328190743337, 'alternative preventive measures']
[0.20432030820033023, 'violations respect articles']
[0.20430940233236156, 'convention article guarantees']
[0.204273373619618, 'follows right liberty']
[0.2042681955725434, 'lawful detention person']
[0.20419742958709325, 'courts assess evidence']
[0.20391541286577422, 'case referred court']
[0.20374464039182894, 'governmental organisation group']
[0.20374464039182894, 'organisation group individuals']
[0.203695361543827, 'use toilet cell']
[0.2032373643686631, 'introduced time rejected']
[0.20302457466918714, 'ground permitted deprivation']
[0.20302457466918714, 'permitted deprivation liberty']
[0.20302457466918714, 'relationship ground permitted']
[0.20272356719367587, 'positive intention humiliate']
[0.20258010742213264, 'exhausted domestic remedies']
[0.2025186071238703, 'reiterates utmost importance']
[0.2024659312134977, 'toilet cell inmates']
[0.20236948018819795, 'treatment considered degrading']
[0.20187102594947587, 'disobedience detainees quickly']
[0.20187102594947587, 'potential violence exists']
[0.20187102594947587, 'mindful potential violence']
[0.20187102594947587, 'fact disobedience detainees']
[0.2016614906832298, 'granting amnesty pardon']
[0.2016084760649978, 'law regarding conditions']
[0.20112691815856773, 'thorough scrutiny basis']
[0.20112691815856773, 'scrutiny basis material']
[0.20096748500749625, 'particular circumstances instant']
[0.20077245715219727, 'vulnerable position authorities']
[0.20055529300567107, 'baku azerbaijani government']
[0.20055529300567107, 'practising baku azerbaijani']
[0.20037079909830308, 'convention provides follows']
[0.20027552320135256, 'nations convention torture']
[0.20027173913043478, 'subsequent events applicants']
[0.19972271301642586, 'use force police']
[0.19952873213742778, 'doctor enjoy formal']
[0.19952873213742778, 'forensic doctor enjoy']
[0.19934006211180122, 'considerations apply respect']
[0.19896249611003441, 'court notes investigation']
[0.19885727171324066, 'article enshrines fundamental']
[0.1987361629919825, 'respondent state responsible']
[0.19861728565756262, 'examinations essential safeguard']
[0.19861728565756262, 'medical examinations essential']
[0.1984993630920518, 'apparently structural nature']
[0.19826281055900621, 'use force applicant']
[0.1980659714469007, 'required article convention']
[0.1980064655172414, '38587 97 echr']
[0.1979546391889734, '11 january 2006']
[0.19782608695652174, 'problems structural nature']
[0.19782608695652174, 'structural nature domestic']
[0.19775521672034352, 'court reiterates rights']
[0.1977098139632107, 'non governmental organisations']
[0.19734447787267081, 'mental health patients']
[0.19716930487990272, 'diyarbak\\u0131r state security']
[0.1970228064262442, 'ill treatment event']
[0.1969083105047601, 'detention facility applicant']
[0.19686156235069283, 'proportion procedural steps']
[0.19686156235069283, 'significant proportion procedural']
[0.19683895451467814, '103 fz 15']
[0.19683261706758945, 'russia russian government']
[0.19680731965477935, 'intention humiliate debase']
[0.19638473113170193, 'applicant applicant complaint']
[0.19606669123065584, 'article convention notion']
[0.19606669123065584, 'convention notion effective']
[0.1958976297223091, 'court reiterates utmost']
[0.19587500491538976, 'release conditioned guarantees']
[0.19587500491538976, 'guarantees appear trial']
[0.19587500491538976, 'conditioned guarantees appear']
[0.19587500491538976, 'pending trial release']
[0.1958564598560202, 'taken view deportation']
[0.195723550044865, 'stringency measure duration']
[0.195723550044865, 'measure duration objective']
[0.19568945603658913, 'person non governmental']
[0.19547101449275364, 'reiterates convention proceedings']
[0.19542730819904733, 'convention taken conjunction']
[0.19519710723095898, 'state responsible article']
[0.19516736054430056, 'united group alignment']
[0.19511325503355706, 'cells applicant detained']
[0.19493741327474562, 'diminishing human dignity']
[0.19489644970414202, 'disappeared person claim']
[0.19474886526516957, 'rests government demonstrate']
[0.19474886526516957, 'government demonstrate convincing']
[0.19470863526570048, 'events applicants account']
[0.19466640240340483, 'flexibility excessive formalism']
[0.19464792060491493, 'cpt read follows']
[0.19458068221986569, 'principle particular types']
[0.19458068221986569, 'particular types evidence']
[0.1945447087776866, 'investigation allegations ill']
[0.19429647758902008, 'applicant represented mr']
[0.19386592966315477, 'domestic courts court']
[0.19379212549838618, 'health injured time']
[0.19379212549838618, 'injured time release']
[0.19360604937420267, 'regard previous cases']
[0.1934662938100875, 'applicant ill treatment']
[0.19322692106217512, 'concerned nature violation']
[0.19322692106217512, 'convention right concerned']
[0.19322692106217512, 'examination unlawfulness question']
[0.19322692106217512, 'involves examination unlawfulness']
[0.19322692106217512, 'right concerned nature']
[0.19318953804347824, 'strictly necessary detainee']
[0.1930822234830387, 'general report cpt']
[0.1930778032036613, 'end alleged violation']
[0.19300314918017686, 'date applicant ought']
[0.19300314918017686, 'applicant ought aware']
[0.19291894195986267, 'court considers failing']
[0.192852508650519, 'evidence submitted parties']
[0.19272120645178709, 'applied degree flexibility']
[0.19242529303530054, 'substantive procedural rules']
[0.19239168476659105, 'recourse physical force']
[0.19234867860187552, 'credibility fears veracity']
[0.19234867860187552, 'fears veracity account']
[0.19225899157750967, 'present case indication']
[0.1917364492220932, 'court dismisses government']
[0.19170029607397798, 'judicial review proceedings']
[0.19136933855950305, 'connection court notes']
[0.19136436608931306, 'does prohibit use']
[0.19136436608931306, 'prohibit use force']
[0.19123200169395826, 'law convention general']
[0.19123200169395826, 'entitled review lawfulness']
[0.19086956521739132, 'action taken view']
[0.19084295255556386, 'inter alia circumstances']
[0.19064872325741888, 'prosecutor filed indictment']
[0.19048158212560387, 'calls increased vigilance']
[0.19048158212560387, 'increased vigilance reviewing']
[0.1903423811338692, 'adequate medical treatment']
[0.19032167715484366, 'time release incumbent']
[0.19030002384151895, 'ought aware circumstances']
[0.1900879917184265, 'practising r\\u012bga latvian']
[0.1900879917184265, 'lawyer practising r\\u012bga']
[0.1900879917184265, 'prisons administration ieslodz\\u012bjuma']
[0.18995582422692395, 'mere payment compensation']
[0.18986676016830295, 'identify question servicemen']
[0.18978172258979203, 'grounds continued detention']
[0.18977625635234333, 'right legal having']
[0.18977625635234333, 'answer international body']
[0.18977625635234333, 'legal having answer']
[0.18977625635234333, 'having answer international']
[0.18976692769206796, 'preventive measure applied']
[0.18962352490136128, 'rule exhaustion domestic']
[0.18950129990593648, 'ensure investigation received']
[0.18943935549742008, 'forms ill treatment']
[0.1893523339089801, 'failed ensure investigation']
[0.18930857487922706, 'government organise penitentiary']
[0.189239501953125, 'right set forth']
[0.18917946267181085, 'police officers involved']
[0.18912177642796252, 'windows covered metal']
[0.1888983242753623, 'vi application article']
[0.18855172997510897, 'specific allegations applicant']
[0.18846153846153849, 'interference public authorities']
[0.18845093180597494, 'force strictly necessary']
[0.1884395188377212, 'principle infringement right']
[0.18841295755284415, '73065 01 28']
[0.18841295755284415, '01 28 2002']
[0.18814778563424017, 'allocated section court']
[0.18781969309462918, 'premises person concerned']
[0.1878024788510722, 'detention pending trial']
[0.1877424932708254, 'value added tax']
[0.18769469860516097, 'physical force strictly']
[0.18762231858474998, 'medical assistance provided']
[0.1876045150501672, 'prosecutor istanbul state']
[0.18744687957761216, 'violation convention appropriate']
[0.1874148395887526, 'statements obtained result']
[0.18735168508204575, 'proceedings including way']
[0.18729176512287335, 'president fifth section']
[0.18706509741817834, 'allegation finds violation']
[0.18706433128544425, 'way ensure respect']
[0.18705929169311328, 'view deportation extradition']
[0.18700443425651045, 'conduct diminishes human']
[0.18685175484546884, 'discharge legal obligation']
[0.18673018212443412, 'applicants granted victim']
[0.1866767452541335, 'injuries sustained applicant']
[0.1866467614957953, 'caused persons control']
[0.18648150983193845, 'acts measures complained']
[0.18648150983193845, 'date acts measures']
[0.1864448379927772, 'time admissibility article']
[0.18622622282608695, 'concludes national authorities']
[0.18622622282608695, 'court concludes national']
[0.1861225569132645, 'considers circumstances separate']
[0.18601950208607818, 'person action taken']
[0.18566384966084734, 'abscond investigation trial']
[0.18557789341509262, 'government submissions facts']
[0.18553437431030678, 'knew ought known']
[0.1853858191886361, 'detention facility iz']
[0.1851486139197843, 'examined main legal']
[0.1851486139197843, 'considers examined main']
[0.184915896250642, 'procedural obligation article']
[0.18491200828157348, 'respect use criminal']
[0.18491200828157348, 'apply respect use']
[0.18489567088765518, 'determine matter principle']
[0.18489567088765518, 'matter principle particular']
[0.18470935977571465, 'progress disclosure documents']
[0.18462599632127527, 'question purpose treatment']
[0.1845766080170617, 'failing clear issue']
[0.18452150837319134, 'case indication positive']
[0.1844545088566828, 'relevant sufficient grounds']
[0.1842572463768116, 'law 281 24']
[0.18422462693782835, 'accordingly investigation effective']
[0.18412619988706944, 'authorities confine reaction']
[0.18399690999570636, 'court adopts standard']
[0.18377757040578202, 'organise penitentiary way']
[0.1836379950326155, '95 april 2000']
[0.1836379950326155, '28883 95 april']
[0.18359194960823477, 'independent implicated events']
[0.18358464852508022, 'mamedova russia 7064']
[0.1835827216261999, 'mentioned burden proof']
[0.18348128942725633, 'human dignity principle']
[0.18348128942725633, 'dignity principle infringement']
[0.1834410682916118, 'public scrutiny safeguard']
[0.18332011878676044, 'convention contracting states']
[0.18324427780100336, 'arguments use force']
[0.18324427780100336, 'convincing arguments use']
[0.1830205947782791, 'added tax chargeable']
[0.18277753133171973, 'infringement right set']
[0.18273060439477226, 'obligation account injuries']
[0.1825557532706362, 'diminishes human dignity']
[0.18237139404994734, 'convention refers essentially']
[0.18210702341137125, 'considers acquittal police']
[0.18210702341137125, 'court considers acquittal']
[0.18176727645571683, 'admissibility article 29']
[0.1816684132423584, 'final decision process']
[0.1814547889098929, 'treated state authorities']
[0.1814547889098929, 'state authorities breach']
[0.18141558915637188, 'materials case file']
[0.18137054593004248, '30138 02 16']
[0.1813700707785642, 'institutions fact disobedience']
[0.18108839116932218, 'court case parties']
[0.18108695652173917, 'proceedings including trial']
[0.1809924425413556, 'particular conditions detention']
[0.18068166136311978, 'bulgaria lodged court']
[0.1805831750298359, 'effects instances sex']
[0.1805831750298359, 'instances sex age']
[0.1805831750298359, 'mental effects instances']
[0.1805299470647713, 'inadequate medical assistance']
[0.18045714089157955, 'mamatkulov askarov turkey']
[0.18005490239574093, 'ankara administrative court']
[0.18003836317135552, 'deprivation life careful']
[0.18003298030471943, 'applicant alleged ill']
[0.1798713345078834, 'effective remedy entails']
[0.17952941906256004, 'circumstances separate issue']
[0.17931552634535444, 'breach respondent state']
[0.17930470719310673, 'human rights committee']
[0.17927962900788988, 'burden rests government']
[0.17922867892976588, 'decision process exhaustion']
[0.17917413068590848, 'case 28883 95']
[0.17894910773298084, 'investigation progress disclosure']
[0.17867476851851855, 'deprivation liberty keeping']
[0.178618769883351, 'court reiterates connection']
[0.17860313794039284, 'permissible article 15']
[0.17853078436005784, 'procedural violation article']
[0.1784759963768116, '1998 x2011 viii']
[0.1782424465733235, 'appropriate purposes article']
[0.17823153409090908, 'court considers examined']
[0.1780132582155093, 'received required level']
[0.17791942859618534, 'determination civil rights']
[0.17776528532608699, 'criminal investigation initiated']
[0.17762697363304036, 'injuries caused persons']
[0.17760451505016722, 'including trial stage']
[0.17750451891789892, 'charge entitled fair']
[0.17747318634716733, 'falls applicant establish']
[0.17747318634716733, 'applicant establish remedy']
[0.17729468599033815, 'fulfil obligation investigate']
[0.17729236343366778, 'findings mentioned cases']
[0.17728659139933903, 'violation article basis']
[0.17686877646925064, 'advanced government fact']
[0.17686474925478968, 'remedy meaning article']
[0.17652827721477604, 'convention practical effective']
[0.1765037738122624, 'indication positive intention']
[0.17638781055900618, 'convention failure government']
[0.17624911868390128, 'government decided examine']
[0.17619758897549065, 'taken account absence']
[0.17610164091447397, 'court notes outset']
[0.17608446063994407, 'runs date acts']
[0.17594436074042186, 'prison health care']
[0.17593201471624803, 'law lawful detention']
[0.17590256211180127, 'long term prisoners']
[0.17587808428456128, 'material conditions detention']
[0.17562937054441374, 'clear issue arises']
[0.17559050663347572, 'particular case 28883']
[0.17532035657982079, 'foreign commonwealth office']
[0.17520226037549405, '46 convention provided']
[0.17520226037549405, 'provided means compatible']
[0.1751518542199489, 'conduct defence essentially']
[0.17515185421994886, 'bear burden providing']
[0.17515185421994883, 'defendant counsel appointed']
[0.17483172929610097, 'derogation permissible article']
[0.1747301794385221, 'earnings having regard']
[0.17464077205697318, 'degree flexibility excessive']
[0.17462133594856707, 'ambit article convention']
[0.1746195652173913, 'complaints fall outside']
[0.17452445652173915, 'investigative committee russian']
[0.17452445652173915, 'ieslodz\\u012bjuma vietu p\\u0101rvalde']
[0.17442255434782608, 'absolve state responsibility']
[0.1743284756917493, 'regard circumstances case']
[0.17428122149589542, 'punishment cpt read']
[0.17426772753148795, 'arbitrary interference public']
[0.17415276068351604, 'corroborate allegations applicants']
[0.17411684782608697, 'freedoms convention polish']
[0.17399456521739132, 'public prosecutor filed']
[0.17397983153563884, 'code civil procedure']
[0.1739035087719298, 'issue consequently investigation']
[0.17374782608695652, 'finds particular circumstances']
[0.1737333218311479, 'health care prison']
[0.17369797721460126, 'circumstances render remedy']
[0.17369797721460126, 'aware circumstances render']
[0.17359688338435608, 'exceptions derogation permissible']
[0.17352533487044358, 'case absence plausible']
[0.17352533487044358, 'requires applicant make']
[0.17352533487044358, 'applicant make normal']
[0.17347631987577639, 'automatic periodic review']
[0.17345417364846988, 'state health applicant']
[0.17343526039178211, 'control custody court']
[0.17323854236674766, 'afford contracting states']
[0.17301263001485884, 'convention prohibits absolute']
[0.17297463239954364, 'task substitute assessment']
[0.17275010362506646, 'include compensation respect']
[0.17267650578380536, 'required level public']
[0.17267641813858697, 'article 448 civil']
[0.17263445793337098, 'level public scrutiny']
[0.17249023509343045, 'application allocated section']
[0.17234785179852413, 'judgment court case']
[0.17223893633540374, 'trial detention act']
[0.17221295838823014, 'obligation state protect']
[0.1718712701487319, 'court awards eur']
[0.17154781409846548, 'staff detention facility']
[0.17147496375156415, 'severity ill treatment']
[0.17143425238600213, 'make normal use']
[0.17095737549565915, 'investigation circumstances applicant']
[0.17093571454676137, 'exhaustion satisfy court']
[0.17088087162092713, 'right respect family']
[0.17080234553775742, 'right individual petition']
[0.17058504787784678, 'force used applicant']
[0.17049299198073775, 'human rights violation']
[0.17046912741545897, 'sentenced life imprisonment']
[0.17045082503928757, 'court considers appropriate']
[0.17034704703962011, 'turkish liras trl']
[0.17025453390831755, 'persons custody vulnerable']
[0.17012091672417762, 'exercise right individual']
[0.1700869539411206, 'medical examination applicant']
[0.17004974896843303, 'convention polish national']
[0.16995750814433241, 'application partly admissible']
[0.1699025264859659, 'provision exceptions derogation']
[0.16982256355932204, 'case file court']
[0.16929816341829088, 'effects conditions specific']
[0.16905570652173915, 'necessary detainee conduct']
[0.16902002054218426, 'court decided notice']
[0.16884969677323503, 'adherence rule law']
[0.1687604093618513, 'way evidence obtained']
[0.16865853862259444, 'presumption person subjected']
[0.16865853862259444, 'strong presumption person']
[0.16865853862259444, 'person subjected ill']
[0.16856746815985946, 'barred granting amnesty']
[0.16856746815985946, 'time barred granting']
[0.16856605794030952, 'law enforcement officials']
[0.16825769339356295, 'particular overcrowding poor']
[0.16810187326549492, 'general prosecutor office']
[0.1678515599688978, 'injury rise strong']
[0.1676540215947803, 'necessary conduct diminishes']
[0.16762621596178656, 'conditions specific allegations']
[0.16757043556144005, 'life shall interference']
[0.16752638055701818, 'peaceful enjoyment possessions']
[0.16751193169905812, 'respect loss earnings']
[0.167498930785391, 'effective investigation applicant']
[0.1671213420643645, 'various state bodies']
[0.16690839779496755, 'rights article convention']
[0.16681849061264825, 'detention inhuman degrading']
[0.16605031600740983, 'risk irreparable damage']
[0.1659944327146978, 'court respondent state']
[0.16573353948025984, 'strip searches necessary']
[0.16569906094657985, '35 convention merits']
